	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000136026	8369.63434397609	-0.676140499623551	0.236321287637661	-2.86110703941425	0.00422164492110987	0.0367006161034883	CKAP4	ENSG00000136026	CKAP4	protein_coding	cytoskeleton associated protein 4 [Source:HGNC Symbol;Acc:HGNC:16991]	12	106237881	106304279	-1
ENSG00000234127	692.846209269466	-0.722073029413962	0.252376641929631	-2.86109294383628	0.00422183262740369	0.0367006161034883	TRIM26	ENSG00000234127	TRIM26	protein_coding	tripartite motif containing 26 [Source:HGNC Symbol;Acc:HGNC:12962]	6	30184455	30213427	-1
ENSG00000011451	390.932322706839	-0.772401475261723	0.269986453956462	-2.86088973703207	0.00422453950863531	0.0367093211077377	WIZ	ENSG00000011451	WIZ	protein_coding	WIZ zinc finger [Source:HGNC Symbol;Acc:HGNC:30917]	19	15419980	15449951	-1
ENSG00000223485	17.1911918016346	-2.38300535338674	0.833312230960963	-2.85967883927336	0.00424070232462001	0.0368348978349964	LINC01615	ENSG00000223485	LINC01615	lncRNA	long intergenic non-protein coding RNA 1615 [Source:HGNC Symbol;Acc:HGNC:51898]	6	169157162	169162992	-1
ENSG00000113205	202.646810355671	0.91855974684287	0.32138487301612	2.85812999915773	0.00426145766834725	0.036978657607686	PCDHB3	ENSG00000113205	PCDHB3	protein_coding	protocadherin beta 3 [Source:HGNC Symbol;Acc:HGNC:8688]	5	141100473	141103827	1
ENSG00000124155	5290.03761713826	-0.607637544333478	0.212604945232167	-2.8580593159295	0.00426240705838455	0.036978657607686	PIGT	ENSG00000124155	PIGT	protein_coding	phosphatidylinositol glycan anchor biosynthesis class T [Source:HGNC Symbol;Acc:HGNC:14938]	20	45416084	45456934	1
ENSG00000137992	1093.02616746854	0.58495313538639	0.204665708049735	2.85809059544183	0.00426198690030284	0.036978657607686	DBT	ENSG00000137992	DBT	protein_coding	dihydrolipoamide branched chain transacylase E2 [Source:HGNC Symbol;Acc:HGNC:2698]	1	100186919	100249834	-1
ENSG00000152953	2659.40843300655	-0.622585134795271	0.217850343227445	-2.85785702960893	0.00426512515081868	0.0369873302764792	STK32B	ENSG00000152953	STK32B	protein_coding	serine/threonine kinase 32B [Source:HGNC Symbol;Acc:HGNC:14217]	4	5051480	5500994	1
ENSG00000157456	2743.19093962213	-0.642926703657318	0.225022954996363	-2.85716052243519	0.00427449604650496	0.0370536660914107	CCNB2	ENSG00000157456	CCNB2	protein_coding	cyclin B2 [Source:HGNC Symbol;Acc:HGNC:1580]	15	59105126	59125045	1
ENSG00000121236	201.803589573935	-0.99412786237799	0.348007853282508	-2.85662479453005	0.00428171649662505	0.0371013147638316	TRIM6	ENSG00000121236	TRIM6	protein_coding	tripartite motif containing 6 [Source:HGNC Symbol;Acc:HGNC:16277]	11	5596109	5612958	1
ENSG00000181218	68.1093728394782	-1.95040979540823	0.682826659646102	-2.85637616495392	0.00428507124012081	0.0371154420009498	HIST3H2A	ENSG00000181218	HIST3H2A	protein_coding	histone cluster 3 H2A [Source:HGNC Symbol;Acc:HGNC:20507]	1	228456979	228457873	-1
ENSG00000086712	1885.15018256258	0.55252920282194	0.193458887270533	2.85605489940239	0.00428940958599061	0.0371231411052923	TXLNG	ENSG00000086712	TXLNG	protein_coding	taxilin gamma [Source:HGNC Symbol;Acc:HGNC:18578]	X	16786432	16844519	1
ENSG00000162989	73.4887252966497	3.75240766975283	1.31381338214726	2.85611923332672	0.00428854050671364	0.0371231411052923	KCNJ3	ENSG00000162989	KCNJ3	protein_coding	potassium voltage-gated channel subfamily J member 3 [Source:HGNC Symbol;Acc:HGNC:6264]	2	154697855	154858354	1
ENSG00000105968	15448.3925620933	-0.658891375642587	0.230809480575297	-2.85469805659754	0.00430777625570528	0.0372671125915597	H2AFV	ENSG00000105968	H2AFV	protein_coding	H2A histone family member V [Source:HGNC Symbol;Acc:HGNC:20664]	7	44826791	44848083	-1
ENSG00000173786	5269.47867658678	-0.767490382252532	0.268892755811834	-2.85426202701275	0.00431369361713736	0.0373033111351002	CNP	ENSG00000173786	CNP	protein_coding	2',3'-cyclic nucleotide 3' phosphodiesterase [Source:HGNC Symbol;Acc:HGNC:2158]	17	41966763	41977740	1
ENSG00000120318	411.516209333317	-1.01862218358649	0.356952945610802	-2.85365955404421	0.00432188191018753	0.0373547003672936	ARAP3	ENSG00000120318	ARAP3	protein_coding	ArfGAP with RhoGAP domain, ankyrin repeat and PH domain 3 [Source:HGNC Symbol;Acc:HGNC:24097]	5	141653401	141682230	-1
ENSG00000182902	24.1368203798188	1.90286606897148	0.666837122506881	2.85356949207915	0.00432310716478946	0.0373547003672936	SLC25A18	ENSG00000182902	SLC25A18	protein_coding	solute carrier family 25 member 18 [Source:HGNC Symbol;Acc:HGNC:10988]	22	17563450	17590995	1
ENSG00000135951	172.932868631406	0.979035411955051	0.343159902617007	2.85300061134395	0.00433085382460119	0.0374066202731605	TSGA10	ENSG00000135951	TSGA10	protein_coding	testis specific 10 [Source:HGNC Symbol;Acc:HGNC:14927]	2	98997261	99154964	-1
ENSG00000206073	22.2728138578439	2.10575124775136	0.738471400088656	2.85150006824714	0.00435134769225275	0.0375685550453463	SERPINB4	ENSG00000206073	SERPINB4	protein_coding	serpin family B member 4 [Source:HGNC Symbol;Acc:HGNC:10570]	18	63637259	63644298	-1
ENSG00000189120	12.3213205064648	3.01773614955469	1.05874941109939	2.85028366289349	0.00436802538777446	0.0376974251990607	SP6	ENSG00000189120	SP6	protein_coding	Sp6 transcription factor [Source:HGNC Symbol;Acc:HGNC:14530]	17	47844908	47855874	-1
ENSG00000196961	890.169923242354	-0.757295840621976	0.265767647005619	-2.84946587424904	0.00437927034374448	0.0377793246007039	AP2A1	ENSG00000196961	AP2A1	protein_coding	adaptor related protein complex 2 subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:561]	19	49766968	49807113	1
ENSG00000149292	541.960105065398	0.676871094662786	0.237628350426221	2.84844419215434	0.00439335579201205	0.0378856530718218	TTC12	ENSG00000149292	TTC12	protein_coding	tetratricopeptide repeat domain 12 [Source:HGNC Symbol;Acc:HGNC:23700]	11	113314529	113383544	1
ENSG00000158470	30068.5773987898	-0.587741244209466	0.206376360179905	-2.84790973005394	0.00440074051608744	0.0379189507078727	B4GALT5	ENSG00000158470	B4GALT5	protein_coding	beta-1,4-galactosyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:928]	20	49632945	49713878	-1
ENSG00000250241	6.66292166948361	-4.56451733399273	1.60275678684931	-2.84791639720062	0.00440064832610252	0.0379189507078727	LOC101927359	ENSG00000250241	AC105383.1	lncRNA	novel transcript	4	133075311	133149147	-1
ENSG00000135097	217.970445329961	1.0648791113603	0.374007203825394	2.8472155094035	0.00441034943964102	0.0379865391511938	MSI1	ENSG00000135097	MSI1	protein_coding	musashi RNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:7330]	12	120341330	120369164	-1
ENSG00000185710	145.13015748378	1.1382910358015	0.39982001167475	2.8470086603056	0.00441321617701593	0.0379960259976363	NA	ENSG00000185710	SMG1P4	transcribed_unprocessed_pseudogene	SMG1 pseudogene 4 [Source:HGNC Symbol;Acc:HGNC:49861]	16	21879338	21919156	-1
ENSG00000176597	6381.36942441641	-0.536693436343561	0.188552505760865	-2.84638718630571	0.00442183939476702	0.038039836583919	B3GNT5	ENSG00000176597	B3GNT5	protein_coding	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 5 [Source:HGNC Symbol;Acc:HGNC:15684]	3	183253253	183298504	1
ENSG00000257923	5260.32194362934	-0.639860451164057	0.224792920811742	-2.84644395763656	0.00442105103496841	0.038039836583919	CUX1	ENSG00000257923	CUX1	protein_coding	cut like homeobox 1 [Source:HGNC Symbol;Acc:HGNC:2557]	7	101815904	102283958	1
ENSG00000141552	2039.6366422883	-0.637430711214306	0.224093937831705	-2.84447994167972	0.00444839865614579	0.0382530294346312	ANAPC11	ENSG00000141552	ANAPC11	protein_coding	anaphase promoting complex subunit 11 [Source:HGNC Symbol;Acc:HGNC:14452]	17	81890790	81900991	1
ENSG00000118407	98.3139979286999	0.987747244873162	0.347331635521824	2.84381594952959	0.00445767892331951	0.038317524419141	FILIP1	ENSG00000118407	FILIP1	protein_coding	filamin A interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:21015]	6	75291859	75493800	-1
ENSG00000115548	4339.64002626491	0.596574161654203	0.20982291219967	2.84322696411008	0.00446592554019679	0.038373086358162	KDM3A	ENSG00000115548	KDM3A	protein_coding	lysine demethylase 3A [Source:HGNC Symbol;Acc:HGNC:20815]	2	86440647	86492716	1
ENSG00000134780	98.5755375877834	1.1280163860061	0.396841313884323	2.84248727776088	0.00447630176121503	0.0384468950951286	DAGLA	ENSG00000134780	DAGLA	protein_coding	diacylglycerol lipase alpha [Source:HGNC Symbol;Acc:HGNC:1165]	11	61680391	61747001	1
ENSG00000145604	3902.22514622015	0.534419123039248	0.188205493678489	2.83955113420969	0.00451770538487604	0.0387870325903757	SKP2	ENSG00000145604	SKP2	protein_coding	S-phase kinase associated protein 2 [Source:HGNC Symbol;Acc:HGNC:10901]	5	36151989	36184319	1
ENSG00000167554	51.6310755895521	1.83354871481474	0.645847147823818	2.8389824449839	0.00452576467033669	0.03884073315962	ZNF610	ENSG00000167554	ZNF610	protein_coding	zinc finger protein 610 [Source:HGNC Symbol;Acc:HGNC:26687]	19	52336243	52367778	1
ENSG00000185972	62.8183634221799	-1.22212967546614	0.430529769800654	-2.83866473631315	0.00453027280659119	0.0388639266197962	CCIN	ENSG00000185972	CCIN	protein_coding	calicin [Source:HGNC Symbol;Acc:HGNC:1568]	9	36169394	36171334	1
ENSG00000183166	22.4723318148677	3.01578162533483	1.06272984361524	2.83776883038838	0.00454300720720742	0.038943350390893	CALN1	ENSG00000183166	CALN1	protein_coding	calneuron 1 [Source:HGNC Symbol;Acc:HGNC:13248]	7	71779491	72447151	-1
ENSG00000273032	5.53503470799778	4.69059591457739	1.65292267863741	2.83775882272006	0.00454314963907881	0.038943350390893	DGCR9	ENSG00000273032	DGCR9	lncRNA	DiGeorge syndrome critical region gene 9 [Source:HGNC Symbol;Acc:HGNC:17227]	22	18970525	19031242	1
ENSG00000123144	1579.28173662933	-0.708018021842642	0.249599083090698	-2.83662108480328	0.00455936863101425	0.0390668194323052	TRIR	ENSG00000123144	TRIR	protein_coding	telomerase RNA component interacting RNase [Source:HGNC Symbol;Acc:HGNC:28424]	19	12730640	12734684	-1
ENSG00000106603	3864.36499960457	0.531025884764135	0.187234724481611	2.83615064585035	0.00456609027338487	0.0391023319517634	COA1	ENSG00000106603	COA1	protein_coding	cytochrome c oxidase assembly factor 1 homolog [Source:HGNC Symbol;Acc:HGNC:21868]	7	43608456	43729717	-1
ENSG00000150625	5526.04614669417	-0.627319320360879	0.22119264397893	-2.83607677487067	0.00456714655857336	0.0391023319517634	GPM6A	ENSG00000150625	GPM6A	protein_coding	glycoprotein M6A [Source:HGNC Symbol;Acc:HGNC:4460]	4	175632934	176002664	-1
ENSG00000130734	475.606359080555	-0.835922482307069	0.294772617720917	-2.83582134857077	0.0045708006191638	0.0391180566707283	ATG4D	ENSG00000130734	ATG4D	protein_coding	autophagy related 4D cysteine peptidase [Source:HGNC Symbol;Acc:HGNC:20789]	19	10543895	10553418	1
ENSG00000108387	288.806148150278	-0.793735580365235	0.279998641482366	-2.83478368381734	0.00458567241945722	0.0392141490490255	SEPT4	ENSG00000108387	SEPT4	protein_coding	septin 4 [Source:HGNC Symbol;Acc:HGNC:9165]	17	58520250	58540818	-1
ENSG00000260430	8.51365023390992	3.28308594915746	1.15809511740664	2.83490181403181	0.0045839771707257	0.0392141490490255	NA	ENSG00000260430	AC099518.1	lncRNA	novel transcript	16	19086831	19098332	1
ENSG00000179776	97.9940020106957	-1.33316767551962	0.470322773857874	-2.83458031297139	0.00458859225934916	0.0392172250340913	CDH5	ENSG00000179776	CDH5	protein_coding	cadherin 5 [Source:HGNC Symbol;Acc:HGNC:1764]	16	66366622	66404784	1
ENSG00000275004	48.4426742430927	1.37377843019777	0.484662579302408	2.83450484701149	0.0045896761689684	0.0392172250340913	ZNF280B	ENSG00000275004	ZNF280B	protein_coding	zinc finger protein 280B [Source:HGNC Symbol;Acc:HGNC:23022]	22	22484421	22508742	-1
ENSG00000102362	63.6855294005977	-1.3446683192646	0.47451761066854	-2.83375851397826	0.0046004081648113	0.0392933275156343	SYTL4	ENSG00000102362	SYTL4	protein_coding	synaptotagmin like 4 [Source:HGNC Symbol;Acc:HGNC:15588]	X	100674491	100732123	-1
ENSG00000064309	2662.27168753543	0.656731809089349	0.231811749352266	2.83303935596191	0.00461077088887127	0.03933501094414	CDON	ENSG00000064309	CDON	protein_coding	cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17104]	11	125955796	126063335	-1
ENSG00000124762	1948.59708156291	-0.945488167737952	0.333711750322777	-2.83324805561519	0.00460776145137186	0.03933501094414	CDKN1A	ENSG00000124762	CDKN1A	protein_coding	cyclin dependent kinase inhibitor 1A [Source:HGNC Symbol;Acc:HGNC:1784]	6	36676460	36687339	1
ENSG00000182606	1393.1177896109	-0.611956277009925	0.216003869965733	-2.83308015317969	0.00461018245530864	0.03933501094414	TRAK1	ENSG00000182606	TRAK1	protein_coding	trafficking kinesin protein 1 [Source:HGNC Symbol;Acc:HGNC:29947]	3	42013802	42225890	1
ENSG00000104313	2097.86018210664	-0.619790183782944	0.218837125962291	-2.8321985177677	0.00462291376994356	0.0394131078455537	EYA1	ENSG00000104313	EYA1	protein_coding	EYA transcriptional coactivator and phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:3519]	8	71197433	71592025	-1
ENSG00000137404	397.072082441265	-0.894589492709569	0.315869175375723	-2.8321519238003	0.00462358749814268	0.0394131078455537	NRM	ENSG00000137404	NRM	protein_coding	nurim [Source:HGNC Symbol;Acc:HGNC:8003]	6	30688047	30691420	-1
ENSG00000164050	482.113107948823	0.644722902918323	0.227734566523559	2.83102786177884	0.00463986790846799	0.0395166762382718	PLXNB1	ENSG00000164050	PLXNB1	protein_coding	plexin B1 [Source:HGNC Symbol;Acc:HGNC:9103]	3	48403854	48430086	-1
ENSG00000165475	1750.83829741805	-0.680346024403478	0.240304471038084	-2.83118337942058	0.00463761237094527	0.0395166762382718	CRYL1	ENSG00000165475	CRYL1	protein_coding	crystallin lambda 1 [Source:HGNC Symbol;Acc:HGNC:18246]	13	20403666	20525873	-1
ENSG00000281128	6.08166627859816	4.55195140820985	1.60793331944912	2.8309329455088	0.00464124500698528	0.0395166762382718	PTENP1-AS	ENSG00000281128	PTENP1-AS	lncRNA	PTENP1 antisense RNA [Source:HGNC Symbol;Acc:HGNC:48773]	9	33676785	33688011	1
ENSG00000137449	1100.13981936736	-0.719266956601668	0.254178178078012	-2.82977461731948	0.00465808052468893	0.0396443357901956	CPEB2	ENSG00000137449	CPEB2	protein_coding	cytoplasmic polyadenylation element binding protein 2 [Source:HGNC Symbol;Acc:HGNC:21745]	4	15002674	15070153	1
ENSG00000173726	15173.2073783854	0.61389845488941	0.217085082111846	2.82791635849542	0.00468520459317682	0.0398594243729399	TOMM20	ENSG00000173726	TOMM20	protein_coding	translocase of outer mitochondrial membrane 20 [Source:HGNC Symbol;Acc:HGNC:20947]	1	235109341	235128837	-1
ENSG00000182050	28.6967260386005	2.51943558759948	0.89109979218085	2.82733270696146	0.00469375332215098	0.0399006107843514	MGAT4C	ENSG00000182050	MGAT4C	protein_coding	MGAT4 family member C [Source:HGNC Symbol;Acc:HGNC:30871]	12	85955666	86838904	-1
ENSG00000227082	216.344683870208	-0.909752673289201	0.321767070725886	-2.82736412783588	0.0046932927420185	0.0399006107843514	NA	ENSG00000227082	AC244021.1	lncRNA	novel transcript	1	121396754	121463508	1
ENSG00000060709	13.0578250921496	3.04731844717224	1.07788469909099	2.82712840226987	0.00469674910271754	0.0399103149178415	RIMBP2	ENSG00000060709	RIMBP2	protein_coding	RIMS binding protein 2 [Source:HGNC Symbol;Acc:HGNC:30339]	12	130396137	130716281	-1
ENSG00000181826	3985.4948012217	-0.601442888513977	0.212763446464164	-2.82681493700694	0.00470134890267657	0.0399336360620404	RELL1	ENSG00000181826	RELL1	protein_coding	RELT like 1 [Source:HGNC Symbol;Acc:HGNC:27379]	4	37590800	37686376	-1
ENSG00000122691	249.699738962669	-0.837008755103355	0.296209644189868	-2.82573093591388	0.00471728702427096	0.0400532094321136	TWIST1	ENSG00000122691	TWIST1	protein_coding	twist family bHLH transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:12428]	7	19020991	19117636	-1
ENSG00000213981	11.1965381140866	-2.81961985137815	0.997892667437821	-2.82557427605694	0.00471959444254311	0.0400569995194392	NA	ENSG00000213981	AC007277.1	lncRNA	novel transcript, antisense to MYO3B	2	170640374	170695374	-1
ENSG00000171533	116.583092306831	-0.966192083971961	0.34197081288777	-2.82536417600367	0.00472269057688835	0.0400674781146807	MAP6	ENSG00000171533	MAP6	protein_coding	microtubule associated protein 6 [Source:HGNC Symbol;Acc:HGNC:6868]	11	75586918	75669120	-1
ENSG00000154743	676.406760196193	0.603042288707572	0.213512538598913	2.82438817253911	0.00473709755039378	0.0401738722122442	TSEN2	ENSG00000154743	TSEN2	protein_coding	tRNA splicing endonuclease subunit 2 [Source:HGNC Symbol;Acc:HGNC:28422]	3	12484432	12539623	1
ENSG00000142627	2206.01395201104	-0.909010821356715	0.322332532384638	-2.82010262703486	0.00480082928057034	0.0406983258901126	EPHA2	ENSG00000142627	EPHA2	protein_coding	EPH receptor A2 [Source:HGNC Symbol;Acc:HGNC:3386]	1	16124337	16156069	-1
ENSG00000131116	907.693858407609	-0.694171880607291	0.246197099183253	-2.81957782163223	0.00480868692455462	0.0407443381675621	ZNF428	ENSG00000131116	ZNF428	protein_coding	zinc finger protein 428 [Source:HGNC Symbol;Acc:HGNC:20804]	19	43607224	43619629	-1
ENSG00000144857	2591.87007501164	0.591515335618973	0.209802367579962	2.81939304328169	0.00481145628555254	0.0407443381675621	BOC	ENSG00000144857	BOC	protein_coding	BOC cell adhesion associated, oncogene regulated [Source:HGNC Symbol;Acc:HGNC:17173]	3	113211003	113287459	1
ENSG00000183309	1576.71317566615	-0.547130016265357	0.194067266735122	-2.81928027054723	0.00481314717324452	0.0407443381675621	ZNF623	ENSG00000183309	ZNF623	protein_coding	zinc finger protein 623 [Source:HGNC Symbol;Acc:HGNC:29084]	8	143636013	143656418	1
ENSG00000253293	383.270970313042	0.866343554376562	0.307297408877638	2.81923481730863	0.00481382884036937	0.0407443381675621	HOXA10	ENSG00000253293	HOXA10	protein_coding	homeobox A10 [Source:HGNC Symbol;Acc:HGNC:5100]	7	27170592	27180261	-1
ENSG00000147027	107.916498539992	-0.944205825348323	0.335054836213854	-2.81806356242435	0.00483142443244153	0.0408771931933457	TMEM47	ENSG00000147027	TMEM47	protein_coding	transmembrane protein 47 [Source:HGNC Symbol;Acc:HGNC:18515]	X	34627075	34657285	-1
ENSG00000119203	5300.26218724243	0.545415015285123	0.193628940614044	2.81680524386221	0.004850392794403	0.0410215538336857	CPSF3	ENSG00000119203	CPSF3	protein_coding	cleavage and polyadenylation specific factor 3 [Source:HGNC Symbol;Acc:HGNC:2326]	2	9423651	9473101	1
ENSG00000132773	591.740828732703	0.732903605246434	0.260207262707513	2.81661471559407	0.00485327075430453	0.0410297720799885	TOE1	ENSG00000132773	TOE1	protein_coding	target of EGR1, exonuclease [Source:HGNC Symbol;Acc:HGNC:15954]	1	45340052	45343973	1
ENSG00000096872	944.397634290642	0.598483020906495	0.21254886038914	2.8157432592712	0.00486645394477104	0.0411089304188587	IFT74	ENSG00000096872	IFT74	protein_coding	intraflagellar transport 74 [Source:HGNC Symbol;Acc:HGNC:21424]	9	26947039	27062930	1
ENSG00000166012	3543.09906689338	0.611111838629983	0.217033626603353	2.81574725628504	0.00486639340498377	0.0411089304188587	TAF1D	ENSG00000166012	TAF1D	protein_coding	TATA-box binding protein associated factor, RNA polymerase I subunit D [Source:HGNC Symbol;Acc:HGNC:28759]	11	93729948	93784391	-1
ENSG00000090539	58.3393286224296	-1.20719174836278	0.428866847235238	-2.81484044790392	0.00488014562557948	0.0412084168085417	CHRD	ENSG00000090539	CHRD	protein_coding	chordin [Source:HGNC Symbol;Acc:HGNC:1949]	3	184380073	184390736	1
ENSG00000147813	538.790584897622	-0.831501998633149	0.295446011693002	-2.81439574651345	0.00488690259319679	0.0412492907513599	NAPRT	ENSG00000147813	NAPRT	protein_coding	nicotinate phosphoribosyltransferase [Source:HGNC Symbol;Acc:HGNC:30450]	8	143574785	143578649	-1
ENSG00000116984	4963.54938625595	0.529835244681337	0.188277883998614	2.81411301969612	0.00489120285508735	0.0412694042543709	MTR	ENSG00000116984	MTR	protein_coding	5-methyltetrahydrofolate-homocysteine methyltransferase [Source:HGNC Symbol;Acc:HGNC:7468]	1	236795292	236921278	1
ENSG00000128923	4729.48660900123	-0.675317390598278	0.24004917002339	-2.81324609675791	0.00490441006155763	0.041348422312952	MINDY2	ENSG00000128923	MINDY2	protein_coding	MINDY lysine 48 deubiquitinase 2 [Source:HGNC Symbol;Acc:HGNC:26954]	15	58771192	58861900	1
ENSG00000217128	4115.45879805042	-0.545574050445697	0.193922910693912	-2.81335530955819	0.00490274447640825	0.041348422312952	FNIP1	ENSG00000217128	FNIP1	protein_coding	folliculin interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:29418]	5	131641714	131797063	-1
ENSG00000107186	6100.25898509171	0.59322458106818	0.210931805363304	2.81239986566475	0.0049173331404437	0.0414411427231441	MPDZ	ENSG00000107186	MPDZ	protein_coding	multiple PDZ domain crumbs cell polarity complex component [Source:HGNC Symbol;Acc:HGNC:7208]	9	13105704	13279590	-1
ENSG00000177181	291.643180271723	1.05645610304831	0.375723033479151	2.81179488322995	0.00492659090263313	0.0415029129504014	RIMKLA	ENSG00000177181	RIMKLA	protein_coding	ribosomal modification protein rimK like family member A [Source:HGNC Symbol;Acc:HGNC:28725]	1	42380792	42424232	1
ENSG00000135090	1696.60098331735	-0.568836034765327	0.202341116757728	-2.81127258700672	0.00493459603321096	0.0415540864705918	TAOK3	ENSG00000135090	TAOK3	protein_coding	TAO kinase 3 [Source:HGNC Symbol;Acc:HGNC:18133]	12	118149801	118372907	-1
ENSG00000159217	1795.27121386583	0.548027005780367	0.19500639294811	2.81030276749027	0.00494949147466076	0.0416632203756739	IGF2BP1	ENSG00000159217	IGF2BP1	protein_coding	insulin like growth factor 2 mRNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:28866]	17	48997385	49056145	1
ENSG00000147065	10689.9516862063	-0.625624949378196	0.222633045014981	-2.81011720131707	0.0049523462128213	0.0416709538251625	MSN	ENSG00000147065	MSN	protein_coding	moesin [Source:HGNC Symbol;Acc:HGNC:7373]	X	65588377	65741931	1
ENSG00000215190	218.478384997819	0.734153221853855	0.261269671547955	2.80994429052629	0.00495500760153845	0.0416770549493996	LINC00680	ENSG00000215190	LINC00680	transcribed_unprocessed_pseudogene	long intergenic non-protein coding RNA 680 [Source:HGNC Symbol;Acc:HGNC:44417]	6	57946074	57961501	-1
ENSG00000128915	2636.17476538227	0.558876267169619	0.198922010048508	2.80952453191748	0.00496147377672411	0.0417151412383632	ICE2	ENSG00000128915	ICE2	protein_coding	interactor of little elongation complex ELL subunit 2 [Source:HGNC Symbol;Acc:HGNC:29885]	15	60419609	60479160	-1
ENSG00000240771	341.879500826886	0.820920796703477	0.292225228227953	2.80920576803558	0.004966389274622	0.0417401650710519	ARHGEF25	ENSG00000240771	ARHGEF25	protein_coding	Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]	12	57610180	57617245	1
ENSG00000092969	447.034622990866	-0.758416564149788	0.270105611141798	-2.80785193963127	0.00498731509298564	0.0418833281550616	TGFB2	ENSG00000092969	TGFB2	protein_coding	transforming growth factor beta 2 [Source:HGNC Symbol;Acc:HGNC:11768]	1	218345336	218444619	1
ENSG00000205704	8.3172495825133	3.44476619518273	1.22682061048321	2.80788092875775	0.00498686618058007	0.0418833281550616	LINC00634	ENSG00000205704	LINC00634	protein_coding	long intergenic non-protein coding RNA 634 [Source:HGNC Symbol;Acc:HGNC:27930]	22	41952174	41958933	1
ENSG00000204054	3163.39248824356	0.607794917005795	0.216540508681672	2.80684164226885	0.00500298294424403	0.0419985198486383	NA	ENSG00000204054	LINC00963	lncRNA	long intergenic non-protein coding RNA 963 [Source:HGNC Symbol;Acc:HGNC:48716]	9	129476946	129513687	1
ENSG00000103257	476.668440592797	-0.73720612167309	0.262826476671082	-2.80491574140637	0.00503297346061294	0.0422173502596387	SLC7A5	ENSG00000103257	SLC7A5	protein_coding	solute carrier family 7 member 5 [Source:HGNC Symbol;Acc:HGNC:11063]	16	87830023	87869507	-1
ENSG00000132612	2205.18728259561	-0.637946467451999	0.227438573403752	-2.80491764393679	0.00503294375399333	0.0422173502596387	VPS4A	ENSG00000132612	VPS4A	protein_coding	vacuolar protein sorting 4 homolog A [Source:HGNC Symbol;Acc:HGNC:13488]	16	69311350	69326939	1
ENSG00000116117	361.107021214687	0.972991910855187	0.346940100321282	2.8044953868237	0.00503954087789054	0.0422559711163677	PARD3B	ENSG00000116117	PARD3B	protein_coding	par-3 family cell polarity regulator beta [Source:HGNC Symbol;Acc:HGNC:14446]	2	204545475	205620162	1
ENSG00000101412	2103.98651710724	-0.667977677181388	0.238216125583215	-2.8040825344884	0.00504599862424924	0.0422788823626647	E2F1	ENSG00000101412	E2F1	protein_coding	E2F transcription factor 1 [Source:HGNC Symbol;Acc:HGNC:3113]	20	33675477	33686385	-1
ENSG00000165997	2500.3700219845	0.568457194622043	0.202725782880559	2.80406954924408	0.00504620185791144	0.0422788823626647	ARL5B	ENSG00000165997	ARL5B	protein_coding	ADP ribosylation factor like GTPase 5B [Source:HGNC Symbol;Acc:HGNC:23052]	10	18659431	18681639	1
ENSG00000185127	714.306313062656	0.576019325189601	0.205455350235417	2.80362290166492	0.00505319690084989	0.0423210156007366	C6orf120	ENSG00000185127	C6orf120	protein_coding	chromosome 6 open reading frame 120 [Source:HGNC Symbol;Acc:HGNC:21247]	6	169702190	169704856	1
ENSG00000100814	1630.43432941808	0.638368097653565	0.227713055724857	2.80338821865751	0.00505687583342531	0.0423353541184934	CCNB1IP1	ENSG00000100814	CCNB1IP1	protein_coding	cyclin B1 interacting protein 1 [Source:HGNC Symbol;Acc:HGNC:19437]	14	20311368	20333312	-1
ENSG00000141873	487.719522467087	-0.824080012894115	0.294014714755629	-2.80285295781557	0.00506527573842505	0.0423891893444249	SLC39A3	ENSG00000141873	SLC39A3	protein_coding	solute carrier family 39 member 3 [Source:HGNC Symbol;Acc:HGNC:17128]	19	2732204	2740028	-1
ENSG00000135372	2756.99231738608	0.535872975150507	0.191233298323851	2.80219490981646	0.00507561983985244	0.0424592465732545	NAT10	ENSG00000135372	NAT10	protein_coding	N-acetyltransferase 10 [Source:HGNC Symbol;Acc:HGNC:29830]	11	34105617	34147670	1
ENSG00000176907	467.420778659788	-0.735537304577376	0.26257788736669	-2.80121571528298	0.00509104751402541	0.0425566667318241	TCIM	ENSG00000176907	TCIM	protein_coding	transcriptional and immune response regulator [Source:HGNC Symbol;Acc:HGNC:1357]	8	40153455	40155308	1
ENSG00000255717	2359.62943871139	0.719937369410705	0.257009902306621	2.80120478996874	0.00509121988638018	0.0425566667318241	SNHG1	ENSG00000255717	SNHG1	lncRNA	small nucleolar RNA host gene 1 [Source:HGNC Symbol;Acc:HGNC:32688]	11	62851984	62855953	-1
