	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000204525	2771.90926554907	-0.633898994918583	0.202706906072124	-3.12717019465059	0.00176497721308517	0.0233582127171729	HLA-C	ENSG00000204525	HLA-C	protein_coding	major histocompatibility complex, class I, C [Source:HGNC Symbol;Acc:HGNC:4933]	6	31268749	31272130	-1
ENSG00000154277	6407.00472846699	-0.590304163474463	0.188855273123891	-3.12569595600976	0.00177384845247203	0.0234421284788885	UCHL1	ENSG00000154277	UCHL1	protein_coding	ubiquitin C-terminal hydrolase L1 [Source:HGNC Symbol;Acc:HGNC:12513]	4	41256413	41268455	1
ENSG00000173894	991.33707549166	0.94098087387432	0.301028366113305	3.12588772288702	0.00177269217958664	0.0234421284788885	CBX2	ENSG00000173894	CBX2	protein_coding	chromobox 2 [Source:HGNC Symbol;Acc:HGNC:1552]	17	79778148	79787983	1
ENSG00000164253	3697.8497127545	-0.613374388292133	0.196298501904219	-3.12470234027267	0.00177985064425524	0.0235046847731726	WDR41	ENSG00000164253	WDR41	protein_coding	WD repeat domain 41 [Source:HGNC Symbol;Acc:HGNC:25601]	5	77425970	77620611	-1
ENSG00000159228	4096.53648163545	-0.720360134775861	0.230582646277859	-3.12408651042979	0.00178358008847393	0.0235371594581517	CBR1	ENSG00000159228	CBR1	protein_coding	carbonyl reductase 1 [Source:HGNC Symbol;Acc:HGNC:1548]	21	36069941	36073166	1
ENSG00000187024	234.728860544862	-0.983297440756777	0.314781402886466	-3.12374692958411	0.00178563964957613	0.0235475668522039	PTRH1	ENSG00000187024	PTRH1	protein_coding	peptidyl-tRNA hydrolase 1 homolog [Source:HGNC Symbol;Acc:HGNC:27039]	9	127690348	127724873	-1
ENSG00000178440	68.1301795512659	1.85638351939344	0.594630774775159	3.121909591873	0.00179682108232207	0.0236718714836266	NA	ENSG00000178440	LINC00843	lncRNA	long intergenic non-protein coding RNA 843 [Source:HGNC Symbol;Acc:HGNC:45009]	10	49942056	50011654	1
ENSG00000204272	400.288548254687	-0.803536076010537	0.257396886264439	-3.12177854080572	0.00179762106959535	0.0236718714836266	NBDY	ENSG00000204272	NBDY	protein_coding	negative regulator of P-body association [Source:HGNC Symbol;Acc:HGNC:50713]	X	56729241	56818380	1
ENSG00000155980	586.419444377604	1.22789094442261	0.39372629134919	3.11864097318715	0.00181687202905756	0.0239083842005529	KIF5A	ENSG00000155980	KIF5A	protein_coding	kinesin family member 5A [Source:HGNC Symbol;Acc:HGNC:6323]	12	57550044	57586633	1
ENSG00000156966	263.937116910666	1.00816172391414	0.323301617497117	3.11833182808969	0.00181877904694099	0.0239164926768791	B3GNT7	ENSG00000156966	B3GNT7	protein_coding	UDP-GlcNAc:betaGal beta-1,3-N-acetylglucosaminyltransferase 7 [Source:HGNC Symbol;Acc:HGNC:18811]	2	231395710	231401164	1
ENSG00000154975	40.7610109061166	2.35291567938598	0.754694589666021	3.11770577344039	0.00182264661474604	0.0239503521120672	CA10	ENSG00000154975	CA10	protein_coding	carbonic anhydrase 10 [Source:HGNC Symbol;Acc:HGNC:1369]	17	51630313	52160017	-1
ENSG00000145675	6542.20651972466	1.01452637905859	0.3256746475699	3.11515307264081	0.00183849475331779	0.024141481778506	PIK3R1	ENSG00000145675	PIK3R1	protein_coding	phosphoinositide-3-kinase regulatory subunit 1 [Source:HGNC Symbol;Acc:HGNC:8979]	5	68215756	68301821	1
ENSG00000169221	313.618847443546	1.1349511370468	0.364366021826939	3.11486546236152	0.00184028826167172	0.0241479184930974	TBC1D10B	ENSG00000169221	TBC1D10B	protein_coding	TBC1 domain family member 10B [Source:HGNC Symbol;Acc:HGNC:24510]	16	30357102	30370494	-1
ENSG00000167601	156.285809290227	1.04027483653352	0.333995037478473	3.11464159583678	0.00184168538295649	0.0241491484610176	AXL	ENSG00000167601	AXL	protein_coding	AXL receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:905]	19	41219223	41261766	1
ENSG00000128965	69.2011387718863	-1.73618432649296	0.557515500527367	-3.11414539120557	0.00184478560496613	0.0241549410848723	CHAC1	ENSG00000128965	CHAC1	protein_coding	ChaC glutathione specific gamma-glutamylcyclotransferase 1 [Source:HGNC Symbol;Acc:HGNC:28680]	15	40952962	40956512	1
ENSG00000134352	14501.3914546657	-0.589267977632315	0.189243441810789	-3.11380923953751	0.00184688856055629	0.0241549410848723	IL6ST	ENSG00000134352	IL6ST	protein_coding	interleukin 6 signal transducer [Source:HGNC Symbol;Acc:HGNC:6021]	5	55935095	55995022	-1
ENSG00000143355	14.2823863037952	-3.12666277486001	1.00415126965632	-3.11373681370749	0.00184734194285751	0.0241549410848723	LHX9	ENSG00000143355	LHX9	protein_coding	LIM homeobox 9 [Source:HGNC Symbol;Acc:HGNC:14222]	1	197911902	197935478	1
ENSG00000162545	842.284417336165	-0.756930150172634	0.243086434405529	-3.11383130870184	0.00184675042894552	0.0241549410848723	CAMK2N1	ENSG00000162545	CAMK2N1	protein_coding	calcium/calmodulin dependent protein kinase II inhibitor 1 [Source:HGNC Symbol;Acc:HGNC:24190]	1	20482391	20486210	-1
ENSG00000180660	38.1409892953417	1.9045249956637	0.611697833209228	3.11350619908484	0.00184878626086236	0.0241567784494061	MAB21L1	ENSG00000180660	MAB21L1	protein_coding	mab-21 like 1 [Source:HGNC Symbol;Acc:HGNC:6757]	13	35474182	35477209	-1
ENSG00000143469	20.270892442026	2.85535692654615	0.917433170843266	3.11233233906468	0.00185615413133028	0.0242359575372005	SYT14	ENSG00000143469	SYT14	protein_coding	synaptotagmin 14 [Source:HGNC Symbol;Acc:HGNC:23143]	1	209900923	210171389	1
ENSG00000126883	1320.11214061406	0.743694731886611	0.238968677127737	3.11210130476254	0.00185760741862025	0.0242378522902789	NUP214	ENSG00000126883	NUP214	protein_coding	nucleoporin 214 [Source:HGNC Symbol;Acc:HGNC:8064]	9	131125586	131234663	1
ENSG00000140995	1016.18692566242	0.861021318573062	0.276690639321001	3.11185561132826	0.0018591540639224	0.024240961644162	DEF8	ENSG00000140995	DEF8	protein_coding	differentially expressed in FDCP 8 homolog [Source:HGNC Symbol;Acc:HGNC:25969]	16	89947925	89968060	1
ENSG00000112339	3555.65912634477	-0.54399222640728	0.174898425755919	-3.11033232035177	0.00186876964723164	0.0243386156294249	HBS1L	ENSG00000112339	HBS1L	protein_coding	HBS1 like translational GTPase [Source:HGNC Symbol;Acc:HGNC:4834]	6	134960378	135103056	-1
ENSG00000130303	414.113424838135	-0.769729766727963	0.247497901463134	-3.11004562938736	0.00187058444820278	0.0243386156294249	BST2	ENSG00000130303	BST2	protein_coding	bone marrow stromal cell antigen 2 [Source:HGNC Symbol;Acc:HGNC:1119]	19	17402939	17405630	-1
ENSG00000172264	398.124113147001	0.911698088949463	0.293134890913401	3.11016571964065	0.00186982406018772	0.0243386156294249	MACROD2	ENSG00000172264	MACROD2	protein_coding	mono-ADP ribosylhydrolase 2 [Source:HGNC Symbol;Acc:HGNC:16126]	20	13995369	16053197	1
ENSG00000102580	5172.43802444159	-0.696450226095363	0.224020140514567	-3.10887326691092	0.00187802255472323	0.0244070019764334	DNAJC3	ENSG00000102580	DNAJC3	protein_coding	DnaJ heat shock protein family (Hsp40) member C3 [Source:HGNC Symbol;Acc:HGNC:9439]	13	95677139	95794988	1
ENSG00000137267	8005.07833680572	-0.67505531380518	0.217143225537269	-3.10880209195989	0.00187847500099277	0.0244070019764334	TUBB2A	ENSG00000137267	TUBB2A	protein_coding	tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]	6	3153666	3157544	-1
ENSG00000178445	4624.52404902624	-0.607371009726486	0.195434728797614	-3.10779467632623	0.00188488970684051	0.0244731860464898	GLDC	ENSG00000178445	GLDC	protein_coding	glycine decarboxylase [Source:HGNC Symbol;Acc:HGNC:4313]	9	6532464	6645783	-1
ENSG00000151726	929.535377390613	-0.688643846815751	0.221690074194245	-3.10633594814156	0.00189421380469538	0.0245598274131533	ACSL1	ENSG00000151726	ACSL1	protein_coding	acyl-CoA synthetase long chain family member 1 [Source:HGNC Symbol;Acc:HGNC:3569]	4	184755595	184826818	-1
ENSG00000170667	463.195301968505	0.79023837028334	0.254394214216647	3.10635354941821	0.00189410104640393	0.0245598274131533	RASA4B	ENSG00000170667	RASA4B	protein_coding	RAS p21 protein activator 4B [Source:HGNC Symbol;Acc:HGNC:35202]	7	102482445	102517781	-1
ENSG00000254087	166.015869372382	1.47271442144093	0.474507309845036	3.10367067247475	0.00191135956957691	0.0247648042693154	LYN	ENSG00000254087	LYN	protein_coding	LYN proto-oncogene, Src family tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6735]	8	55879835	56014169	1
ENSG00000101413	769.918920361907	0.856659010439145	0.276185624742382	3.10175090118543	0.00192379766776112	0.0249062534837222	RPRD1B	ENSG00000101413	RPRD1B	protein_coding	regulation of nuclear pre-mRNA domain containing 1B [Source:HGNC Symbol;Acc:HGNC:16209]	20	38033546	38127780	1
ENSG00000228709	43.7385059672255	2.87610315999768	0.927311049730021	3.10155169706544	0.00192509254811307	0.0249062534837222	NA	ENSG00000228709	LINC02575	lncRNA	long intergenic non-protein coding RNA 2575 [Source:HGNC Symbol;Acc:HGNC:53747]	21	44485577	44490288	1
ENSG00000268573	147.66981157858	1.30749743945338	0.421587786892342	3.10136460330447	0.00192630943664583	0.0249062534837222	NA	ENSG00000268573	AC011815.1	lncRNA	novel transcript	18	35280867	35290201	-1
ENSG00000139697	4533.72891933008	0.586317682644901	0.18913637335518	3.09997316879843	0.00193538173908873	0.024988677952499	SBNO1	ENSG00000139697	SBNO1	protein_coding	strawberry notch homolog 1 [Source:HGNC Symbol;Acc:HGNC:22973]	12	123289109	123364847	-1
ENSG00000228775	69.2656164172401	-1.37826124753698	0.444591763831205	-3.10006023426977	0.00193481291425696	0.024988677952499	WEE2-AS1	ENSG00000228775	WEE2-AS1	lncRNA	WEE2 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:48669]	7	141704003	141738346	-1
ENSG00000178343	12.7833976538548	4.27223894991997	1.37845612675401	3.09929265574831	0.00193983302808885	0.0250287091535029	SHISA3	ENSG00000178343	SHISA3	protein_coding	shisa family member 3 [Source:HGNC Symbol;Acc:HGNC:25159]	4	42397488	42402487	1
ENSG00000172985	247.817657230165	-0.932387234745911	0.300861864904212	-3.09905422889925	0.00194139481903584	0.0250314288149589	SH3RF3	ENSG00000172985	SH3RF3	protein_coding	SH3 domain containing ring finger 3 [Source:HGNC Symbol;Acc:HGNC:24699]	2	109129348	109504632	1
ENSG00000101096	37.3771402505633	2.06847312847817	0.667585740505883	3.0984381525446	0.00194543571206487	0.0250660868380654	NFATC2	ENSG00000101096	NFATC2	protein_coding	nuclear factor of activated T cells 2 [Source:HGNC Symbol;Acc:HGNC:7776]	20	51386957	51562831	-1
ENSG00000160392	121.216053783157	1.13812571724066	0.36739161423703	3.09785436884354	0.00194927191931206	0.0250980612376747	C19orf47	ENSG00000160392	C19orf47	protein_coding	chromosome 19 open reading frame 47 [Source:HGNC Symbol;Acc:HGNC:26723]	19	40319536	40348527	-1
ENSG00000230438	47.0671929928051	1.69263160219391	0.54649663102945	3.09724068930755	0.00195331206720437	0.0251326152646962	NA	ENSG00000230438	SERPINB9P1	lncRNA	serpin family B member 9 pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:28590]	6	2851230	2881407	-1
ENSG00000223812	24.0250072384409	-2.38602933662121	0.770784099905079	-3.09558712603834	0.00196423656615655	0.0252556385133577	NA	ENSG00000223812	AC073365.1	lncRNA	novel transcript	3	191425493	191591097	1
ENSG00000166794	26876.6881013983	-0.556759530386136	0.180007016197148	-3.09298794096092	0.00198152186969736	0.0254602199734762	PPIB	ENSG00000166794	PPIB	protein_coding	peptidylprolyl isomerase B [Source:HGNC Symbol;Acc:HGNC:9255]	15	64155812	64163205	-1
ENSG00000132623	11.7163245202906	3.10995151931409	1.00570657125858	3.09230506013517	0.00198608631950614	0.0255011831793554	ANKEF1	ENSG00000132623	ANKEF1	protein_coding	ankyrin repeat and EF-hand domain containing 1 [Source:HGNC Symbol;Acc:HGNC:15803]	20	9986126	10058303	1
ENSG00000112297	2089.20617403941	-0.590043500638129	0.190824698340169	-3.09207092043349	0.00198765355515816	0.025503632319924	CRYBG1	ENSG00000112297	CRYBG1	protein_coding	crystallin beta-gamma domain containing 1 [Source:HGNC Symbol;Acc:HGNC:356]	6	106360808	106571978	1
ENSG00000114767	1636.95034887371	-0.595493139364701	0.192672532889273	-3.09070073681402	0.00199684778581329	0.0255380576236702	RRP9	ENSG00000114767	RRP9	protein_coding	ribosomal RNA processing 9, U3 small nucleolar RNA binding protein [Source:HGNC Symbol;Acc:HGNC:16829]	3	51933429	51941904	-1
ENSG00000157326	429.021775447935	-0.708737609713107	0.229317117516166	-3.09064415857723	0.00199722827594442	0.0255380576236702	DHRS4	ENSG00000157326	DHRS4	protein_coding	dehydrogenase/reductase 4 [Source:HGNC Symbol;Acc:HGNC:16985]	14	23953734	23969279	1
ENSG00000169692	379.835343888927	0.972950356884883	0.314742875637501	3.09125458332998	0.00199312666502342	0.0255380576236702	AGPAT2	ENSG00000169692	AGPAT2	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]	9	136673143	136687457	-1
ENSG00000170153	362.7557782627	1.1451268438498	0.3705106305006	3.09067203362725	0.00199704080718455	0.0255380576236702	RNF150	ENSG00000170153	RNF150	protein_coding	ring finger protein 150 [Source:HGNC Symbol;Acc:HGNC:23138]	4	140859807	141212877	-1
ENSG00000264229	233.568869012262	0.842015197838838	0.272404201118654	3.09105070472857	0.00199449572047877	0.0255380576236702	RNU4ATAC	ENSG00000264229	RNU4ATAC	snRNA	RNA, U4atac small nuclear (U12-dependent splicing) [Source:HGNC Symbol;Acc:HGNC:34016]	2	121530881	121531007	1
ENSG00000143368	275.616541164924	0.952219425870759	0.308119533526057	3.0904221325203	0.00199872205001619	0.0255395325122069	SF3B4	ENSG00000143368	SF3B4	protein_coding	splicing factor 3b subunit 4 [Source:HGNC Symbol;Acc:HGNC:10771]	1	149923317	149927803	-1
ENSG00000177485	3115.73507661548	-0.595767911545777	0.192804842806807	-3.09000491311696	0.00200153184390534	0.025557809789027	ZBTB33	ENSG00000177485	ZBTB33	protein_coding	zinc finger and BTB domain containing 33 [Source:HGNC Symbol;Acc:HGNC:16682]	X	120250752	120258398	1
ENSG00000157404	39.0382935455128	1.98382548834926	0.642091986960144	3.08962816642719	0.00200407218566844	0.0255726235923312	KIT	ENSG00000157404	KIT	protein_coding	KIT proto-oncogene, receptor tyrosine kinase [Source:HGNC Symbol;Acc:HGNC:6342]	4	54657918	54740715	1
ENSG00000206965	544.152824858097	0.886557358407924	0.287089430845808	3.0880877634401	0.00201448968551022	0.0256878629684331	NA	ENSG00000206965	RNU6-5P	snRNA	RNA, U6 small nuclear 5, pseudogene [Source:HGNC Symbol;Acc:HGNC:34249]	2	174557966	174558072	-1
ENSG00000119471	3829.98674993404	-0.801213086001786	0.259582106311117	-3.08654975255308	0.00202494056524725	0.0258033691835633	HSDL2	ENSG00000119471	HSDL2	protein_coding	hydroxysteroid dehydrogenase like 2 [Source:HGNC Symbol;Acc:HGNC:18572]	9	112380080	112472405	1
ENSG00000079459	6634.53342896004	-0.581652768847543	0.188635782493516	-3.08346996078296	0.00204601764900002	0.0260094522502155	FDFT1	ENSG00000079459	FDFT1	protein_coding	farnesyl-diphosphate farnesyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:3629]	8	11795573	11839304	1
ENSG00000107816	614.984123485821	0.718549889299563	0.232998565621548	3.08392408932972	0.00204289714243282	0.0260094522502155	LZTS2	ENSG00000107816	LZTS2	protein_coding	leucine zipper tumor suppressor 2 [Source:HGNC Symbol;Acc:HGNC:29381]	10	100996618	101007836	1
ENSG00000179152	1474.869746208	-0.636384792554837	0.206371013274348	-3.08369272630761	0.00204448638816206	0.0260094522502155	TCAIM	ENSG00000179152	TCAIM	protein_coding	T cell activation inhibitor, mitochondrial [Source:HGNC Symbol;Acc:HGNC:25241]	3	44338119	44409451	1
ENSG00000214897	1606.06427068656	-0.638277719809845	0.207006754577254	-3.08336663271364	0.00204672826968988	0.0260094522502155	PNMA6E	ENSG00000214897	PNMA6E	protein_coding	PNMA family member 6E [Source:HGNC Symbol;Acc:HGNC:50767]	X	153395640	153401420	-1
ENSG00000147050	1198.61563968407	0.655228227094072	0.212519700366585	3.0831411203942	0.00204827997762951	0.0260113306549141	KDM6A	ENSG00000147050	KDM6A	protein_coding	lysine demethylase 6A [Source:HGNC Symbol;Acc:HGNC:12637]	X	44873177	45112602	1
ENSG00000101003	1551.92292881039	0.589214768079171	0.19115558904663	3.08238315718532	0.00205350329387425	0.0260448139032914	GINS1	ENSG00000101003	GINS1	protein_coding	GINS complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:28980]	20	25407673	25452628	1
ENSG00000111540	1358.62716572607	0.731185769689591	0.237216938769367	3.08235058374344	0.00205372803933013	0.0260448139032914	RAB5B	ENSG00000111540	AC034102.1	protein_coding	RAB5B, member RAS oncogene family [Source:NCBI gene;Acc:5869]	12	55973913	55996683	1
ENSG00000168785	3748.89491998918	-0.582360633676292	0.18902765657594	-3.08082237395953	0.00206429755644383	0.0261609474184619	TSPAN5	ENSG00000168785	TSPAN5	protein_coding	tetraspanin 5 [Source:HGNC Symbol;Acc:HGNC:17753]	4	98470367	98658611	-1
ENSG00000107518	166.361739130396	1.4744113042449	0.47861238221468	3.08059582040558	0.00206586870317228	0.02616296331673	ATRNL1	ENSG00000107518	ATRNL1	protein_coding	attractin like 1 [Source:HGNC Symbol;Acc:HGNC:29063]	10	115093365	115948999	1
ENSG00000120071	2142.30847484684	0.616074220977496	0.200016373227426	3.08011894744736	0.00206917939785691	0.0261869917236973	KANSL1	ENSG00000120071	KANSL1	protein_coding	KAT8 regulatory NSL complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:24565]	17	46029916	46225389	-1
ENSG00000055163	1142.99207840326	1.15352196710224	0.374687243720998	3.0786262047426	0.00207957426512091	0.0263005815591537	CYFIP2	ENSG00000055163	CYFIP2	protein_coding	cytoplasmic FMR1 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:13760]	5	157266079	157395595	1
ENSG00000172269	691.947026587791	-0.910848387837297	0.296015556516914	-3.07702878373979	0.00209075111026681	0.0263959424893529	DPAGT1	ENSG00000172269	DPAGT1	protein_coding	dolichyl-phosphate N-acetylglucosaminephosphotransferase 1 [Source:HGNC Symbol;Acc:HGNC:2995]	11	119096503	119108331	-1
ENSG00000198053	954.222201820289	0.731096863811527	0.237591813992761	3.07711301801754	0.00209016036600542	0.0263959424893529	SIRPA	ENSG00000198053	SIRPA	protein_coding	signal regulatory protein alpha [Source:HGNC Symbol;Acc:HGNC:9662]	20	1894167	1940592	1
ENSG00000234944	44.9847524499542	-2.01640059000961	0.655327025683802	-3.07693794240455	0.00209138836217455	0.0263959424893529	LOC101929445	ENSG00000234944	LINC02623	lncRNA	long intergenic non-protein coding RNA 2623 [Source:HGNC Symbol;Acc:HGNC:54101]	10	42871521	42874060	1
ENSG00000109158	120.019651091922	1.73175339386145	0.562958301437867	3.0761663686961	0.00209680813814539	0.0264429068466542	GABRA4	ENSG00000109158	GABRA4	protein_coding	gamma-aminobutyric acid type A receptor alpha4 subunit [Source:HGNC Symbol;Acc:HGNC:4078]	4	46918900	46993581	-1
ENSG00000136848	682.154845846547	0.7372509379596	0.239678295996765	3.07600208393317	0.00209796378802794	0.0264429068466542	DAB2IP	ENSG00000136848	DAB2IP	protein_coding	DAB2 interacting protein [Source:HGNC Symbol;Acc:HGNC:17294]	9	121567057	121785530	1
ENSG00000003096	1742.6137502615	-0.625815087297993	0.203481932091429	-3.0755314777373	0.00210127746924801	0.0264666682190532	KLHL13	ENSG00000003096	KLHL13	protein_coding	kelch like family member 13 [Source:HGNC Symbol;Acc:HGNC:22931]	X	117897813	118117340	-1
ENSG00000157601	180.232184464988	1.14928392262492	0.373875507378308	3.07397489256233	0.0021122720845677	0.0265870768905369	MX1	ENSG00000157601	MX1	protein_coding	MX dynamin like GTPase 1 [Source:HGNC Symbol;Acc:HGNC:7532]	21	41420304	41459214	1
ENSG00000128487	2994.33084458548	0.691583785895533	0.225099321147871	3.07234949607521	0.00212380902037306	0.0267141436045296	SPECC1	ENSG00000128487	SPECC1	protein_coding	sperm antigen with calponin homology and coiled-coil domains 1 [Source:HGNC Symbol;Acc:HGNC:30615]	17	20009344	20319026	1
ENSG00000166575	1078.11984483077	-0.70151196340387	0.228540067040049	-3.06953600079648	0.00214391565027805	0.0269487579161137	TMEM135	ENSG00000166575	TMEM135	protein_coding	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	11	87037844	87328824	1
ENSG00000163463	1799.89699162202	-0.561140090735066	0.182884657364889	-3.06827318825049	0.00215299695789803	0.0270445611091082	KRTCAP2	ENSG00000163463	KRTCAP2	protein_coding	keratinocyte associated protein 2 [Source:HGNC Symbol;Acc:HGNC:28942]	1	155169408	155173475	-1
ENSG00000165478	3742.0772247303	-0.561290431671481	0.183008891722768	-3.06701180684573	0.00216210316892293	0.0271405470960732	HEPACAM	ENSG00000165478	HEPACAM	protein_coding	hepatic and glial cell adhesion molecule [Source:HGNC Symbol;Acc:HGNC:26361]	11	124919205	124936412	-1
ENSG00000019991	27.8604727019009	2.76378232065128	0.901438497253605	3.06596881436908	0.00216965943269146	0.0271985453104921	HGF	ENSG00000019991	HGF	protein_coding	hepatocyte growth factor [Source:HGNC Symbol;Acc:HGNC:4893]	7	81699010	81770438	-1
ENSG00000131788	321.82979946811	0.927539457381459	0.30252093900086	3.06603390973483	0.00216918712289831	0.0271985453104921	PIAS3	ENSG00000131788	PIAS3	protein_coding	protein inhibitor of activated STAT 3 [Source:HGNC Symbol;Acc:HGNC:16861]	1	145848522	145859836	-1
ENSG00000116670	1332.35647103006	0.880717177560544	0.287343748118131	3.0650298930411	0.0021764824207316	0.0272656296763455	MAD2L2	ENSG00000116670	MAD2L2	protein_coding	mitotic arrest deficient 2 like 2 [Source:HGNC Symbol;Acc:HGNC:6764]	1	11674480	11691650	-1
ENSG00000183160	51.8845396372159	1.7078763394339	0.55753915198248	3.06324019283864	0.00218954238498056	0.0274107035871079	TMEM119	ENSG00000183160	TMEM119	protein_coding	transmembrane protein 119 [Source:HGNC Symbol;Acc:HGNC:27884]	12	108589851	108598320	-1
ENSG00000227057	1996.45960954639	-0.572452936858248	0.187056648227709	-3.06031858414028	0.00221101664010528	0.027632699671994	WDR46	ENSG00000227057	WDR46	protein_coding	WD repeat domain 46 [Source:HGNC Symbol;Acc:HGNC:13923]	6	33279108	33289247	-1
ENSG00000227157	316.221867131819	-0.907881860315557	0.296672152522449	-3.06021934514685	0.00221174943941964	0.027632699671994	NA	ENSG00000227157	AC068535.1	lncRNA	novel transcript	2	104406471	104416720	1
ENSG00000228714	36.5178396068145	-2.38957315782398	0.780838390997655	-3.06026597228511	0.00221140510818017	0.027632699671994	LOC101928775	ENSG00000228714	AL691420.1	lncRNA	novel transcript, antisense to DEC1	9	115324932	115744330	-1
ENSG00000225648	888.859417118854	-0.688434205239085	0.224979777243911	-3.0599826067599	0.00221349845893555	0.0276359160695134	SBDSP1	ENSG00000225648	SBDSP1	transcribed_unprocessed_pseudogene	SBDS pseudogene 1 [Source:HGNC Symbol;Acc:HGNC:21646]	7	72829425	72836701	1
ENSG00000126953	488.274235678114	-0.692976393086435	0.226511248694293	-3.05934648756318	0.00221820437841398	0.0276760206890601	TIMM8A	ENSG00000126953	TIMM8A	protein_coding	translocase of inner mitochondrial membrane 8A [Source:HGNC Symbol;Acc:HGNC:11817]	X	101345661	101348742	-1
ENSG00000152240	1098.44221533868	0.722753986442425	0.236295661902955	3.0586849568963	0.00222310801233806	0.0277185365091518	HAUS1	ENSG00000152240	HAUS1	protein_coding	HAUS augmin like complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:25174]	18	46104378	46128333	1
ENSG00000143971	825.376979668211	0.891328750695583	0.291469810537223	3.05804827283048	0.00222783684876405	0.0277558566584475	ETAA1	ENSG00000143971	ETAA1	protein_coding	ETAA1 activator of ATR kinase [Source:HGNC Symbol;Acc:HGNC:24648]	2	67397319	67412089	1
ENSG00000146067	203.863576901856	0.845970818741978	0.276652830427373	3.05787877693181	0.00222909729640381	0.0277558566584475	FAM193B	ENSG00000146067	FAM193B	protein_coding	family with sequence similarity 193 member B [Source:HGNC Symbol;Acc:HGNC:25524]	5	177519789	177554563	-1
ENSG00000173852	6062.89829796773	-0.581622936235837	0.190244984682494	-3.05723137567346	0.00223391768022587	0.0277971972996809	DPY19L1	ENSG00000173852	DPY19L1	protein_coding	dpy-19 like C-mannosyltransferase 1 [Source:HGNC Symbol;Acc:HGNC:22205]	7	34928876	35038271	-1
ENSG00000163430	8038.82690584188	0.578692611470085	0.189304482894752	3.05694087441037	0.00223608378130343	0.0278054767114027	FSTL1	ENSG00000163430	FSTL1	protein_coding	follistatin like 1 [Source:HGNC Symbol;Acc:HGNC:3972]	3	120392293	120450993	-1
ENSG00000132196	316.946254452985	-0.852347800794606	0.278845281777022	-3.05670512107206	0.0022378430730805	0.0278086897773545	HSD17B7	ENSG00000132196	HSD17B7	protein_coding	hydroxysteroid 17-beta dehydrogenase 7 [Source:HGNC Symbol;Acc:HGNC:5215]	1	162790702	162812817	1
ENSG00000187605	1489.13634631024	0.624147430660201	0.204247708657105	3.05583565545908	0.00224434236575688	0.0278707609602838	TET3	ENSG00000187605	TET3	protein_coding	tet methylcytosine dioxygenase 3 [Source:HGNC Symbol;Acc:HGNC:28313]	2	73986404	74108176	1
ENSG00000096060	693.256941916538	0.753331094680283	0.246567459350462	3.05527378456508	0.00224855156965111	0.0279043291912229	FKBP5	ENSG00000096060	FKBP5	protein_coding	FKBP prolyl isomerase 5 [Source:HGNC Symbol;Acc:HGNC:3721]	6	35573585	35728583	-1
ENSG00000175826	913.126732826148	0.727778027583878	0.238251211673847	3.05466663724744	0.00225310808767281	0.0279421597378861	CTDNEP1	ENSG00000175826	CTDNEP1	protein_coding	CTD nuclear envelope phosphatase 1 [Source:HGNC Symbol;Acc:HGNC:19085]	17	7243591	7252491	-1
ENSG00000101846	736.522383294046	-0.65765896715041	0.215335501533931	-3.05411305830024	0.00225726995752633	0.0279750486776239	STS	ENSG00000101846	STS	protein_coding	steroid sulfatase [Source:HGNC Symbol;Acc:HGNC:11425]	X	7147237	7804358	1
ENSG00000177738	211.642622622384	-0.947849345476931	0.310490310541778	-3.05275016094067	0.00226754641008167	0.0280836229184447	LOC648987	ENSG00000177738	AC025171.1	lncRNA	novel transcript, sense overlapping to ANXA2R	5	43013060	43067452	-1
ENSG00000177732	220.317528645661	1.07095368513903	0.35089309733975	3.05207965975483	0.00227261780484996	0.0281276303862793	SOX12	ENSG00000177732	SOX12	protein_coding	SRY-box 12 [Source:HGNC Symbol;Acc:HGNC:11198]	20	325595	330224	1
ENSG00000147912	99.1496929231245	1.61698314417648	0.529851410779882	3.05176717713455	0.00227498484254989	0.0281381302822192	FBXO10	ENSG00000147912	FBXO10	protein_coding	F-box protein 10 [Source:HGNC Symbol;Acc:HGNC:13589]	9	37510892	37576380	-1
ENSG00000084453	24.8175561647057	2.08107991344688	0.682016606296371	3.05136252436432	0.00227805341982785	0.0281454332279378	SLCO1A2	ENSG00000084453	SLCO1A2	protein_coding	solute carrier organic anion transporter family member 1A2 [Source:HGNC Symbol;Acc:HGNC:10956]	12	21264600	21419594	-1
