	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000196935	529.353730434157	-1.53877468376552	0.414675339092612	-3.71079381554894	0.000206610338158636	0.0133800854991533	SRGAP1	ENSG00000196935	SRGAP1	protein_coding	SLIT-ROBO Rho GTPase activating protein 1 [Source:HGNC Symbol;Acc:HGNC:17382]	12	63844700	64162217	1
ENSG00000091622	190.056441408482	-1.77398844505184	0.478596643471519	-3.70664623174987	0.000210021991105847	0.0135558380172904	PITPNM3	ENSG00000091622	PITPNM3	protein_coding	PITPNM family member 3 [Source:HGNC Symbol;Acc:HGNC:21043]	17	6451263	6556555	-1
ENSG00000162543	59.1564670219063	1.78435364948952	0.481912741712642	3.70264883046713	0.000213360119216732	0.0136803973470055	UBXN10	ENSG00000162543	UBXN10	protein_coding	UBX domain protein 10 [Source:HGNC Symbol;Acc:HGNC:26354]	1	20186096	20196050	1
ENSG00000234948	40.6806988211376	2.29159037757171	0.618828262469729	3.70311202081499	0.000212970784119701	0.0136803973470055	LINC01524	ENSG00000234948	LINC01524	lncRNA	long intergenic non-protein coding RNA 1524 [Source:HGNC Symbol;Acc:HGNC:51228]	20	52192159	52670578	1
ENSG00000092054	61.2382797390436	1.69950293103596	0.459337710832934	3.69989855166516	0.000215685669634322	0.0137840170712356	MYH7	ENSG00000092054	MYH7	protein_coding	myosin heavy chain 7 [Source:HGNC Symbol;Acc:HGNC:7577]	14	23412740	23435660	-1
ENSG00000011465	478.933127128309	5.50691926936144	1.48943195811843	3.69732852806395	0.000217880295183835	0.013788203175347	DCN	ENSG00000011465	DCN	protein_coding	decorin [Source:HGNC Symbol;Acc:HGNC:2705]	12	91140484	91182824	-1
ENSG00000139329	167.46662272298	6.81758064349455	1.84357691945736	3.69801800594317	0.000217289478968336	0.013788203175347	LUM	ENSG00000139329	LUM	protein_coding	lumican [Source:HGNC Symbol;Acc:HGNC:6724]	12	91102629	91111494	-1
ENSG00000246596	110.208952244041	1.46454234726525	0.395978859188246	3.69853671043841	0.000216845990984661	0.013788203175347	NA	ENSG00000246596	AC139795.1	transcribed_unprocessed_pseudogene	SUMO interacting motifs containing 1 (SIMC1) pseudogene	5	177619059	177672209	-1
ENSG00000137970	11.7774260232154	6.7551430903091	1.82858498750811	3.69419148492223	0.000220587532801588	0.0139142032054196	NA	ENSG00000137970	RPL7P9	processed_pseudogene	ribosomal protein L7 pseudogene 9 [Source:HGNC Symbol;Acc:HGNC:37028]	1	96678874	96679620	-1
ENSG00000128045	58.3299393175915	3.0248512766948	0.821223302002798	3.68334808488482	0.000230190489391334	0.0144617477991979	RASL11B	ENSG00000128045	RASL11B	protein_coding	RAS like family 11 member B [Source:HGNC Symbol;Acc:HGNC:23804]	4	52862317	52866835	1
ENSG00000185730	266.138533800409	1.13132576698077	0.307198250946417	3.68272203209289	0.000230756733464656	0.0144617477991979	ZNF696	ENSG00000185730	ZNF696	protein_coding	zinc finger protein 696 [Source:HGNC Symbol;Acc:HGNC:25872]	8	143289676	143298061	1
ENSG00000165795	6432.84852909034	-1.19891475567174	0.325690614621955	-3.68114616094597	0.000232187848819372	0.014462575321179	NDRG2	ENSG00000165795	NDRG2	protein_coding	NDRG family member 2 [Source:HGNC Symbol;Acc:HGNC:14460]	14	21016763	21070872	-1
ENSG00000166482	50.6244206517657	3.19068815053723	0.866783198039499	3.68106829684052	0.000232258776004109	0.014462575321179	MFAP4	ENSG00000166482	MFAP4	protein_coding	microfibril associated protein 4 [Source:HGNC Symbol;Acc:HGNC:7035]	17	19383442	19387240	-1
ENSG00000180044	21.1791818749082	6.15185480704722	1.67179741142343	3.679784862096	0.000233430803043639	0.0144891170655969	C3orf80	ENSG00000180044	C3orf80	protein_coding	chromosome 3 open reading frame 80 [Source:HGNC Symbol;Acc:HGNC:40048]	3	160225496	160228213	1
ENSG00000137571	32.6522181474721	2.94188517606938	0.799799294097323	3.6782792855421	0.00023481276269255	0.0145284788330919	SLCO5A1	ENSG00000137571	SLCO5A1	protein_coding	solute carrier organic anion transporter family member 5A1 [Source:HGNC Symbol;Acc:HGNC:19046]	8	69667046	69834978	-1
ENSG00000213742	51.2349583415064	2.51849781607703	0.685129701173752	3.67594312691799	0.000236972315850523	0.0145692979504556	ZNF337-AS1	ENSG00000213742	ZNF337-AS1	lncRNA	ZNF337 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:40759]	20	25624045	25689032	1
ENSG00000286543	87.2646453760129	-1.79208836761579	0.487420028204572	-3.67668184300305	0.000236287437572277	0.0145692979504556	NA	ENSG00000286543	AC138409.3	lncRNA	novel transcript	5	34245273	34288755	1
ENSG00000100473	1034.39891531635	0.892237744759281	0.243719542215716	3.66091999290545	0.000251311232665714	0.0154021281647618	COCH	ENSG00000100473	COCH	protein_coding	cochlin [Source:HGNC Symbol;Acc:HGNC:2180]	14	30874514	30895065	1
ENSG00000187867	98.476546298657	1.65074551476476	0.451498284784612	3.65615013477238	0.000256031440461792	0.0156420717776469	PALM3	ENSG00000187867	PALM3	protein_coding	paralemmin 3 [Source:HGNC Symbol;Acc:HGNC:33274]	19	14053363	14062076	-1
ENSG00000128833	346.35876426577	-1.09264699545853	0.298924204190602	-3.65526437853065	0.00025691707851376	0.0156469749259101	MYO5C	ENSG00000128833	MYO5C	protein_coding	myosin VC [Source:HGNC Symbol;Acc:HGNC:7604]	15	52192322	52295804	-1
ENSG00000047662	973.775546805544	0.997415965217549	0.273106740910787	3.65211038691778	0.000260094030140174	0.0157909588048853	FAM184B	ENSG00000047662	FAM184B	protein_coding	family with sequence similarity 184 member B [Source:HGNC Symbol;Acc:HGNC:29235]	4	17629306	17781512	-1
ENSG00000099725	15.1022362810199	5.02577991397444	1.37790696807431	3.64740147950496	0.000264905833981639	0.0160329923445336	PRKY	ENSG00000099725	PRKY	protein_coding	protein kinase Y-linked (pseudogene) [Source:HGNC Symbol;Acc:HGNC:9444]	Y	7273972	7381548	1
ENSG00000174721	278.95926530843	-0.959870706219515	0.263509569371298	-3.64264079103332	0.000269855293018015	0.0161823281447175	FGFBP3	ENSG00000174721	FGFBP3	protein_coding	fibroblast growth factor binding protein 3 [Source:HGNC Symbol;Acc:HGNC:23428]	10	91906589	91909483	-1
ENSG00000182809	2236.79678758202	-1.26717831555848	0.347762187761209	-3.6438070617056	0.00026863482362695	0.0161823281447175	CRIP2	ENSG00000182809	CRIP2	protein_coding	cysteine rich protein 2 [Source:HGNC Symbol;Acc:HGNC:2361]	14	105472962	105480170	1
ENSG00000281383	118.732285684537	1.54032233565079	0.422860551830215	3.64262480617784	0.000269872056767987	0.0161823281447175	NA	ENSG00000281383	FP671120.5	lncRNA	novel transcript, similar to YY1 associated myogenesis RNA 1 YAM1	21	8254592	8255514	-1
ENSG00000155897	240.642138998435	-1.57154440600486	0.431917051483069	-3.63853290952201	0.000274195593942744	0.016390990766522	ADCY8	ENSG00000155897	ADCY8	protein_coding	adenylate cyclase 8 [Source:HGNC Symbol;Acc:HGNC:239]	8	130780301	131040909	-1
ENSG00000213853	5926.02441995795	-0.880079147029422	0.241986459583206	-3.63689418220035	0.00027594522561265	0.0164134834531389	EMP2	ENSG00000213853	EMP2	protein_coding	epithelial membrane protein 2 [Source:HGNC Symbol;Acc:HGNC:3334]	16	10528422	10580632	-1
ENSG00000240405	41.4005219963415	2.19222888815936	0.602823932571056	3.63659896316568	0.000276261534340973	0.0164134834531389	SAMMSON	ENSG00000240405	SAMMSON	lncRNA	survival associated mitochondrial melanoma specific oncogenic non-coding RNA [Source:HGNC Symbol;Acc:HGNC:49644]	3	69999550	70518064	1
ENSG00000111328	10814.4986750513	-0.847126170621198	0.233429570211176	-3.62904395469191	0.000284472805776393	0.0168498099714139	CDK2AP1	ENSG00000111328	CDK2AP1	protein_coding	cyclin dependent kinase 2 associated protein 1 [Source:HGNC Symbol;Acc:HGNC:14002]	12	123250112	123272334	-1
ENSG00000165929	47.0344311070224	2.8275460275435	0.779831970685546	3.62584009611432	0.000288023549891731	0.0170082721194424	TC2N	ENSG00000165929	TC2N	protein_coding	tandem C2 domains, nuclear [Source:HGNC Symbol;Acc:HGNC:19859]	14	91779746	91867536	-1
ENSG00000230021	25.6394330974319	-2.55749005558072	0.705736431844127	-3.62386004205261	0.000290238701940094	0.0170871439433095	LOC101928626	ENSG00000230021	AL669831.3	transcribed_processed_pseudogene	septin 14 (SEPT14) pseudogene	1	586071	827796	-1
ENSG00000266560	31.9547400062187	3.71727606374826	1.02674833316622	3.62043545012162	0.000294107620484097	0.0172626067998944	MAGEA10-MAGEA5	ENSG00000266560	MAGEA10-MAGEA5	lncRNA	MAGEA10-MAGEA5 readthrough [Source:NCBI gene;Acc:100533997]	X	152114994	152138556	-1
ENSG00000101955	2671.80971360496	1.21138900833811	0.335152100170439	3.6144455240533	0.00030099109282232	0.0176134185281688	SRPX	ENSG00000101955	SRPX	protein_coding	sushi repeat containing protein X-linked [Source:HGNC Symbol;Acc:HGNC:11309]	X	38149336	38220924	-1
ENSG00000155629	45.0376342971087	2.52407475834046	0.699094157023097	3.61049328332044	0.000305615216439592	0.0178303075825477	PIK3AP1	ENSG00000155629	PIK3AP1	protein_coding	phosphoinositide-3-kinase adaptor protein 1 [Source:HGNC Symbol;Acc:HGNC:30034]	10	96593315	96720514	-1
ENSG00000246705	695.96183425837	-0.884605215448557	0.245141142150996	-3.60855467869069	0.000307907623942084	0.0179102674190024	H2AFJ	ENSG00000246705	H2AFJ	protein_coding	H2A histone family member J [Source:HGNC Symbol;Acc:HGNC:14456]	12	14774383	14778002	1
ENSG00000278254	24.043405666088	-4.38797301323156	1.21713014968636	-3.60517978653499	0.000311936902648413	0.0180904780437414	NA	ENSG00000278254	AC004852.2	lncRNA	novel transcript	7	9082557	9189857	-1
ENSG00000179630	184.283663453946	1.36590679383649	0.379226193635504	3.60182607836774	0.000315989749255818	0.0182709787158989	LACC1	ENSG00000179630	LACC1	protein_coding	laccase domain containing 1 [Source:HGNC Symbol;Acc:HGNC:26789]	13	43879284	43893932	1
ENSG00000100206	21.378729194883	3.03273989192539	0.842568188851627	3.59939994418594	0.000318952324636422	0.0183875541929864	DMC1	ENSG00000100206	DMC1	protein_coding	DNA meiotic recombinase 1 [Source:HGNC Symbol;Acc:HGNC:2927]	22	38518948	38570204	-1
ENSG00000158186	1851.09237716373	-1.08262330244607	0.301279400483071	-3.59341959891779	0.000326366386073942	0.0187593081320845	MRAS	ENSG00000158186	MRAS	protein_coding	muscle RAS oncogene homolog [Source:HGNC Symbol;Acc:HGNC:7227]	3	138347648	138405534	1
ENSG00000274776	68.4827676714622	1.6497285809672	0.459287462163651	3.59193036360173	0.000328237569434239	0.0188112079615587	NA	ENSG00000274776	AC090241.3	lncRNA	novel transcript	18	46786699	46789297	-1
ENSG00000176595	69.3668321621142	-2.13019338471905	0.594206557595483	-3.58493752297028	0.000337158907130007	0.0192656566109464	KBTBD11	ENSG00000176595	KBTBD11	protein_coding	kelch repeat and BTB domain containing 11 [Source:HGNC Symbol;Acc:HGNC:29104]	8	1973677	2006936	1
ENSG00000144645	1570.28171732856	-0.773579246062731	0.216435319160786	-3.57418211159914	0.000351324353332948	0.0200162156497141	OSBPL10	ENSG00000144645	OSBPL10	protein_coding	oxysterol binding protein like 10 [Source:HGNC Symbol;Acc:HGNC:16395]	3	31657890	32077580	-1
ENSG00000243244	327.50341950605	1.49397815925515	0.418869806980946	3.56668858522695	0.000361520670793562	0.0205369110882378	STON1	ENSG00000243244	STON1	protein_coding	stonin 1 [Source:HGNC Symbol;Acc:HGNC:17003]	2	48529383	48598513	1
ENSG00000141384	646.569029254038	1.08853856807406	0.30664026435419	3.54988791301302	0.000385395204038013	0.0218293236852785	TAF4B	ENSG00000141384	TAF4B	protein_coding	TATA-box binding protein associated factor 4b [Source:HGNC Symbol;Acc:HGNC:11538]	18	26225936	26391685	1
ENSG00000226887	66.4222696289388	1.62408323569847	0.458223573157209	3.54430311061556	0.00039365239740649	0.0222322057465502	ERVMER34-1	ENSG00000226887	ERVMER34-1	protein_coding	endogenous retrovirus group MER34 member 1, envelope [Source:HGNC Symbol;Acc:HGNC:42970]	4	52722618	52751586	-1
ENSG00000124092	89.9681954142715	-2.06906745430232	0.583899205591562	-3.54353531309585	0.000394800434137892	0.0222324140128434	CTCFL	ENSG00000124092	CTCFL	protein_coding	CCCTC-binding factor like [Source:HGNC Symbol;Acc:HGNC:16234]	20	57495966	57525652	-1
ENSG00000040731	251.570177131303	2.30827683156666	0.65206312952381	3.53995913440521	0.000400188994229717	0.0224707276875576	CDH10	ENSG00000040731	CDH10	protein_coding	cadherin 10 [Source:HGNC Symbol;Acc:HGNC:1749]	5	24487100	24644978	-1
ENSG00000143578	229.46003555427	1.01277961237488	0.286189390419356	3.53884401825951	0.000401883246204046	0.022500829127528	CREB3L4	ENSG00000143578	CREB3L4	protein_coding	cAMP responsive element binding protein 3 like 4 [Source:HGNC Symbol;Acc:HGNC:18854]	1	153967534	153974361	1
ENSG00000162542	291.565285245167	1.1630441426332	0.329055310144218	3.53449437458847	0.00040855613202226	0.0228087026808289	TMCO4	ENSG00000162542	TMCO4	protein_coding	transmembrane and coiled-coil domains 4 [Source:HGNC Symbol;Acc:HGNC:27393]	1	19682213	19799945	-1
ENSG00000105472	104.812528923088	1.78391810656015	0.504922906423972	3.53305045951358	0.000410794057706133	0.0228679282324205	CLEC11A	ENSG00000105472	CLEC11A	protein_coding	C-type lectin domain containing 11A [Source:HGNC Symbol;Acc:HGNC:10576]	19	50723364	50725718	1
ENSG00000270112	209.846132433916	1.81622479769547	0.514990399580972	3.52671583620446	0.000420748072021476	0.0233551244092378	NA	ENSG00000270112	AC090241.2	lncRNA	novel transcript, antisense to ST8SIA5	18	46756487	46802449	1
ENSG00000152492	3125.2922598372	-0.802852630808487	0.228053767491573	-3.52045326696106	0.000430809902037777	0.0237104101325494	CCDC50	ENSG00000152492	CCDC50	protein_coding	coiled-coil domain containing 50 [Source:HGNC Symbol;Acc:HGNC:18111]	3	191329085	191398659	1
ENSG00000164684	11113.0241164295	1.17478218440635	0.333668298237882	3.52080851135821	0.000430233186551973	0.0237104101325494	ZNF704	ENSG00000164684	ZNF704	protein_coding	zinc finger protein 704 [Source:HGNC Symbol;Acc:HGNC:32291]	8	80628451	80874781	-1
ENSG00000184905	107.4734315059	-2.08607709139249	0.592370284333437	-3.52157619408584	0.000428989366081511	0.0237104101325494	TCEAL2	ENSG00000184905	TCEAL2	protein_coding	transcription elongation factor A like 2 [Source:HGNC Symbol;Acc:HGNC:29818]	X	102125679	102140426	1
ENSG00000085276	216.46557744329	-2.23668655430969	0.636694485753914	-3.51296674363563	0.000443132938034146	0.0242512301975419	MECOM	ENSG00000085276	MECOM	protein_coding	MDS1 and EVI1 complex locus [Source:HGNC Symbol;Acc:HGNC:3498]	3	169083499	169663775	-1
ENSG00000090530	224.692787831296	-2.71320223591791	0.772231094709268	-3.51345893024339	0.000442312785983512	0.0242512301975419	P3H2	ENSG00000090530	P3H2	protein_coding	prolyl 3-hydroxylase 2 [Source:HGNC Symbol;Acc:HGNC:19317]	3	189956728	190122437	-1
ENSG00000120088	9.05687048875298	-5.76577862520867	1.64165710058815	-3.51216988197048	0.000444463793530182	0.0242557375862483	CRHR1	ENSG00000120088	CRHR1	protein_coding	corticotropin releasing hormone receptor 1 [Source:HGNC Symbol;Acc:HGNC:2357]	17	45784280	45835828	1
ENSG00000251301	83.8715303027097	5.56875037066897	1.58640395948638	3.51029782633166	0.000447605044411859	0.0243587417446319	LINC02384	ENSG00000251301	LINC02384	lncRNA	long intergenic non-protein coding RNA 2384 [Source:HGNC Symbol;Acc:HGNC:53308]	12	68332888	68451663	-1
ENSG00000129473	1587.91610017636	-0.710533436652703	0.202680722572461	-3.50567842681081	0.000455445119041379	0.0246635291136397	BCL2L2	ENSG00000129473	BCL2L2	protein_coding	BCL2 like 2 [Source:HGNC Symbol;Acc:HGNC:995]	14	23298790	23311759	1
ENSG00000227456	16.4667311244527	3.99614825580222	1.1399641580271	3.50550342101827	0.000455744644420252	0.0246635291136397	LINC00310	ENSG00000227456	LINC00310	lncRNA	long intergenic non-protein coding RNA 310 [Source:HGNC Symbol;Acc:HGNC:16414]	21	34157724	34190244	1
ENSG00000078804	281.701898608163	-1.22598503423062	0.34988993705738	-3.50391624446623	0.000458469529593758	0.0247420722804098	TP53INP2	ENSG00000078804	TP53INP2	protein_coding	tumor protein p53 inducible nuclear protein 2 [Source:HGNC Symbol;Acc:HGNC:16104]	20	34704339	34713439	1
ENSG00000188582	83.327001414107	-2.18797317232359	0.624766343075578	-3.50206632699308	0.000461664674971753	0.0248454883804743	PAQR9	ENSG00000188582	PAQR9	protein_coding	progestin and adipoQ receptor family member 9 [Source:HGNC Symbol;Acc:HGNC:30131]	3	142949164	142963682	-1
ENSG00000162490	55.2658017423488	1.89238080942128	0.540670365409675	3.50006386606262	0.000465146700913368	0.024963729572776	DRAXIN	ENSG00000162490	DRAXIN	protein_coding	dorsal inhibitory axon guidance protein [Source:HGNC Symbol;Acc:HGNC:25054]	1	11691710	11725857	1
ENSG00000135842	3944.20354616033	0.708358589930815	0.202478399582907	3.49844028493899	0.00046798787363507	0.0250470204104191	FAM129A	ENSG00000135842	FAM129A	protein_coding	family with sequence similarity 129 member A [Source:HGNC Symbol;Acc:HGNC:16784]	1	184790724	184974508	-1
ENSG00000162039	205.518464042512	1.15444552467629	0.330310263421285	3.49503376830857	0.000474001781060892	0.0252991939627775	MEIOB	ENSG00000162039	MEIOB	protein_coding	meiosis specific with OB-fold [Source:HGNC Symbol;Acc:HGNC:28569]	16	1833987	1884294	-1
ENSG00000168743	411.979870324714	-1.47230670368441	0.421486021822999	-3.49313293313128	0.000477388798556982	0.0254101632283974	NPNT	ENSG00000168743	NPNT	protein_coding	nephronectin [Source:HGNC Symbol;Acc:HGNC:27405]	4	105894775	106004027	1
ENSG00000196372	1096.49134583041	1.19341727323923	0.342076454400389	3.48874427891017	0.000485295173214515	0.0256902305864076	ASB13	ENSG00000196372	ASB13	protein_coding	ankyrin repeat and SOCS box containing 13 [Source:HGNC Symbol;Acc:HGNC:19765]	10	5638867	5666595	-1
ENSG00000263711	25.8514178247195	-2.63492519296747	0.755115612510002	-3.48943280911513	0.000484046728407928	0.0256902305864076	LOC400655	ENSG00000263711	AC079062.1	lncRNA	novel transcript	18	73151241	73264480	-1
ENSG00000144820	1844.49273495167	-0.856315361318546	0.245652819745523	-3.48587637709847	0.00049052763449652	0.0258966600081478	ADGRG7	ENSG00000144820	ADGRG7	protein_coding	adhesion G protein-coupled receptor G7 [Source:HGNC Symbol;Acc:HGNC:19241]	3	100609601	100695479	1
ENSG00000184515	51.0600039287058	-3.13616626585002	0.900075322534353	-3.48433757412599	0.000493356807754202	0.0259052325974288	BEX5	ENSG00000184515	BEX5	protein_coding	brain expressed X-linked 5 [Source:HGNC Symbol;Acc:HGNC:27990]	X	102153708	102155977	-1
ENSG00000188322	115.736895954803	-2.45846934673226	0.705539811968322	-3.48452249614887	0.000493016015916051	0.0259052325974288	SBK1	ENSG00000188322	SBK1	protein_coding	SH3 domain binding kinase 1 [Source:HGNC Symbol;Acc:HGNC:17699]	16	28259228	28323849	1
ENSG00000100485	1943.85058020477	-0.75136670870539	0.215752305147245	-3.48254313293479	0.000496675201091615	0.0259948554428507	SOS2	ENSG00000100485	SOS2	protein_coding	SOS Ras/Rho guanine nucleotide exchange factor 2 [Source:HGNC Symbol;Acc:HGNC:11188]	14	50117130	50231578	-1
ENSG00000172354	4351.3397358105	-0.746696162200137	0.214446473365093	-3.48196988499268	0.000497739665675338	0.0259948554428507	GNB2	ENSG00000172354	GNB2	protein_coding	G protein subunit beta 2 [Source:HGNC Symbol;Acc:HGNC:4398]	7	100673567	100679174	1
ENSG00000104450	123.913635407943	1.43623973256187	0.412862918213883	3.47873269601274	0.000503790835304226	0.0262403440972936	SPAG1	ENSG00000104450	SPAG1	protein_coding	sperm associated antigen 1 [Source:HGNC Symbol;Acc:HGNC:11212]	8	100157906	100259278	1
ENSG00000082781	4430.92551353674	-1.08862009214489	0.31355769990771	-3.47183338972479	0.000516917040799067	0.0267804380497181	ITGB5	ENSG00000082781	ITGB5	protein_coding	integrin subunit beta 5 [Source:HGNC Symbol;Acc:HGNC:6160]	3	124761948	124901418	-1
ENSG00000127533	28.3427666540624	2.46977696445145	0.711296314391549	3.47221954406459	0.000516174025054364	0.0267804380497181	F2RL3	ENSG00000127533	F2RL3	protein_coding	F2R like thrombin or trypsin receptor 3 [Source:HGNC Symbol;Acc:HGNC:3540]	19	16888860	16892606	1
ENSG00000100697	4907.48166447694	-0.802263396964316	0.231362916440772	-3.46755395940773	0.000525218282857349	0.0271381404238101	DICER1	ENSG00000100697	DICER1	protein_coding	dicer 1, ribonuclease III [Source:HGNC Symbol;Acc:HGNC:17098]	14	95086228	95158010	-1
ENSG00000049540	1001.9209805317	-1.37259597981865	0.396631952522147	-3.46062885526605	0.00053891524898322	0.0276957756065517	ELN	ENSG00000049540	ELN	protein_coding	elastin [Source:HGNC Symbol;Acc:HGNC:3327]	7	74027789	74069907	1
ENSG00000134470	42.5311897217893	2.1211230896527	0.61301955326343	3.46012305539168	0.000539928586113858	0.0276957756065517	IL15RA	ENSG00000134470	IL15RA	protein_coding	interleukin 15 receptor subunit alpha [Source:HGNC Symbol;Acc:HGNC:5978]	10	5943639	5978187	-1
ENSG00000150636	141.564052831164	1.41286219259196	0.408348249344501	3.45994428740652	0.000540287160535469	0.0276957756065517	CCDC102B	ENSG00000150636	CCDC102B	protein_coding	coiled-coil domain containing 102B [Source:HGNC Symbol;Acc:HGNC:26295]	18	68715209	69055189	1
ENSG00000115386	20.7438570471164	-3.50827263111383	1.01480514486521	-3.45708991412317	0.00054604262464133	0.0279171476619257	REG1A	ENSG00000115386	REG1A	protein_coding	regenerating family member 1 alpha [Source:HGNC Symbol;Acc:HGNC:9951]	2	79120362	79123409	1
ENSG00000140285	93.6346190278072	-2.93554768354918	0.849802028677481	-3.45439006319822	0.000551539030363398	0.0281241477215226	FGF7	ENSG00000140285	FGF7	protein_coding	fibroblast growth factor 7 [Source:HGNC Symbol;Acc:HGNC:3685]	15	49423178	49488775	1
ENSG00000058272	4371.10546397187	-0.821294475388462	0.237919492608966	-3.45198481378029	0.000556479045638327	0.0283017667504226	PPP1R12A	ENSG00000058272	PPP1R12A	protein_coding	protein phosphatase 1 regulatory subunit 12A [Source:HGNC Symbol;Acc:HGNC:7618]	12	79773563	79935460	-1
ENSG00000206172	304.13828656557	1.09857891706262	0.318460586650485	3.4496542527202	0.000561304947860557	0.02839852220582	HBA1	ENSG00000206172	HBA1	protein_coding	hemoglobin subunit alpha 1 [Source:HGNC Symbol;Acc:HGNC:4823]	16	176680	177522	1
ENSG00000272462	159.54223067165	-1.09909350637944	0.318568969869501	-3.45009593002632	0.000560387381889231	0.02839852220582	NA	ENSG00000272462	U91328.1	lncRNA	novel transcript	6	25992641	26001775	1
ENSG00000228801	807.261656474555	0.981302136820037	0.284570235322315	3.44836534189381	0.000563990611681926	0.0284602846850817	NA	ENSG00000228801	AC064807.1	lncRNA	novel transcript	8	51899268	51949874	1
ENSG00000073803	1152.99825531182	-0.850548350415446	0.246801370554171	-3.44628698173601	0.000568346446350214	0.0284768963708151	MAP3K13	ENSG00000073803	MAP3K13	protein_coding	mitogen-activated protein kinase kinase kinase 13 [Source:HGNC Symbol;Acc:HGNC:6852]	3	185282941	185489094	1
ENSG00000138031	983.218393346696	0.877682818231798	0.254616037488906	3.44708380072108	0.000566672780442781	0.0284768963708151	ADCY3	ENSG00000138031	ADCY3	protein_coding	adenylate cyclase 3 [Source:HGNC Symbol;Acc:HGNC:234]	2	24819169	24919839	-1
ENSG00000168542	4056.97169724071	5.28712570248223	1.53422974181646	3.44611081272776	0.000568717098614178	0.0284768963708151	COL3A1	ENSG00000168542	COL3A1	protein_coding	collagen type III alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2201]	2	188974320	189012746	1
ENSG00000225840	243025.92386355	1.06095370792015	0.308396154582645	3.44023001634357	0.000581219997262354	0.028953697709777	NA	ENSG00000225840	AC010970.1	processed_pseudogene	RNA, 18S ribosomal pseudogene	Y	10197256	10199103	-1
ENSG00000232807	10.9135482391053	-4.08797530242883	1.18813740607213	-3.44065869952137	0.000580300015862666	0.028953697709777	NA	ENSG00000232807	AL137186.2	lncRNA	novel transcript, antisense to FBXO18	10	5934270	5945900	-1
ENSG00000080573	375.312111588744	-1.41821803633087	0.412742960319944	-3.43608049724582	0.000590195584406584	0.0291997909302473	COL5A3	ENSG00000080573	COL5A3	protein_coding	collagen type V alpha 3 chain [Source:HGNC Symbol;Acc:HGNC:14864]	19	9959561	10010504	-1
ENSG00000110063	1380.82039530087	-1.01980109427601	0.296810733945313	-3.4358632544061	0.000590669025920692	0.0291997909302473	DCPS	ENSG00000110063	DCPS	protein_coding	decapping enzyme, scavenger [Source:HGNC Symbol;Acc:HGNC:29812]	11	126304060	126350005	1
ENSG00000285815	20.0487494801495	4.02048725469878	1.16991622614579	3.43655995604403	0.000589151940479879	0.0291997909302473	NA	ENSG00000285815	WRB-SH3BGR	protein_coding	WRB-SH3BGR readthrough [Source:NCBI gene;Acc:106865373]	21	39380332	39515506	1
ENSG00000199293	132.789231442424	1.32057382629049	0.384515523119731	3.43438365134426	0.00059390296910769	0.0292851443751883	SNORA21	ENSG00000199293	SNORA21	snoRNA	small nucleolar RNA, H/ACA box 21 [Source:HGNC Symbol;Acc:HGNC:32611]	17	38852863	38852994	-1
ENSG00000144791	1996.85057850334	1.03801935680837	0.302662825677904	3.42962289631513	0.000604420643786435	0.0297283146012224	LIMD1	ENSG00000144791	LIMD1	protein_coding	LIM domains containing 1 [Source:HGNC Symbol;Acc:HGNC:6612]	3	45555394	45686341	1
ENSG00000145569	35.337654104753	2.60827882868711	0.761165331775964	3.42669157382856	0.000610982611035641	0.0299751771899001	OTULINL	ENSG00000145569	OTULINL	protein_coding	OTU deubiquitinase with linear linkage specificity like [Source:HGNC Symbol;Acc:HGNC:25629]	5	14581792	14616180	1
ENSG00000173559	151.454417666781	1.32577285726651	0.387036431587365	3.42544719066645	0.000613788243155275	0.0300369722620168	NABP1	ENSG00000173559	NABP1	protein_coding	nucleic acid binding protein 1 [Source:HGNC Symbol;Acc:HGNC:26232]	2	191678068	191696659	1
ENSG00000179364	872.872480320146	-0.883756604650345	0.258149237424755	-3.42343294702911	0.000618355051673077	0.0301265809768735	PACS2	ENSG00000179364	PACS2	protein_coding	phosphofurin acidic cluster sorting protein 2 [Source:HGNC Symbol;Acc:HGNC:23794]	14	105300563	105398147	1
ENSG00000196092	6.99267964855213	-5.02505639042031	1.46791023085867	-3.42327227154813	0.000618720702582486	0.0301265809768735	PAX5	ENSG00000196092	PAX5	protein_coding	paired box 5 [Source:HGNC Symbol;Acc:HGNC:8619]	9	36833269	37034268	-1
ENSG00000273015	527.363484791454	-1.00648335001207	0.294140955817883	-3.42177221534303	0.00062214411643213	0.0302175397351085	NA	ENSG00000273015	AC008124.1	lncRNA	novel transcript	12	45718046	45727775	-1
ENSG00000106823	182.70666051329	-1.72627958634745	0.504951426026333	-3.41870425029244	0.000629200748046148	0.0304713807557457	ECM2	ENSG00000106823	ECM2	protein_coding	extracellular matrix protein 2 [Source:HGNC Symbol;Acc:HGNC:3154]	9	92493554	92536655	-1
ENSG00000215114	1978.61890302736	0.704641492069334	0.206147655015024	3.41813974075029	0.000630507260850821	0.0304713807557457	UBXN2B	ENSG00000215114	UBXN2B	protein_coding	UBX domain protein 2B [Source:HGNC Symbol;Acc:HGNC:27035]	8	58411359	58451501	1
