	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	symbol	ensembl	external_gene	gene_biotype	description	chromosome_name	start_position	end_position	strand
ENSG00000056972	949.976835876422	-0.762627969420341	0.23452437478126	-3.25180685432652	0.00114673918705881	0.0260909466413381	TRAF3IP2	ENSG00000056972	TRAF3IP2	protein_coding	TRAF3 interacting protein 2 [Source:HGNC Symbol;Acc:HGNC:1343]	6	111555381	111606906	-1
ENSG00000100033	49.0345894122554	2.02173765116269	0.621791485028267	3.25147207680204	0.0011480905251635	0.0260917709269689	PRODH	ENSG00000100033	PRODH	protein_coding	proline dehydrogenase 1 [Source:HGNC Symbol;Acc:HGNC:9453]	22	18912777	18936553	-1
ENSG00000243004	28.5930923133337	-2.84107410077458	0.873986191422788	-3.25070822474839	0.00115117934602276	0.0261320345824845	NA	ENSG00000243004	AC005062.1	lncRNA	novel transcript, sense overlapping to MACC1	7	19918981	20140453	-1
ENSG00000182512	1133.52195021396	-0.72728805145838	0.22385890509098	-3.2488680812711	0.00115865197818088	0.0262716059966956	GLRX5	ENSG00000182512	GLRX5	protein_coding	glutaredoxin 5 [Source:HGNC Symbol;Acc:HGNC:20134]	14	95533503	95544724	1
ENSG00000131386	49.327593700082	1.96476681171805	0.605033148818512	3.24737052102811	0.00116476647574183	0.0263800991766187	GALNT15	ENSG00000131386	GALNT15	protein_coding	polypeptide N-acetylgalactosaminyltransferase 15 [Source:HGNC Symbol;Acc:HGNC:21531]	3	16174680	16231992	1
ENSG00000233246	7.9353882756944	-5.36291863435356	1.65182308665938	-3.24666647273918	0.00116765137860836	0.0264152831831127	LOC101929464	ENSG00000233246	AL513327.2	lncRNA	novel transcript	1	33350352	33363245	1
ENSG00000150873	10.0308338570787	4.4831224060743	1.38126837182431	3.24565630946375	0.00117180215093587	0.0264789916566831	C2orf50	ENSG00000150873	C2orf50	protein_coding	chromosome 2 open reading frame 50 [Source:HGNC Symbol;Acc:HGNC:26324]	2	11133053	11146790	1
ENSG00000277209	408486.568010719	-0.973593804313597	0.300052125983032	-3.24474889529246	0.00117554234685069	0.0265332880108278	RPPH1	ENSG00000277209	RPPH1	ribozyme	ribonuclease P RNA component H1 [Source:HGNC Symbol;Acc:HGNC:19273]	14	20343075	20343407	-1
ENSG00000151366	5044.20796757983	-0.748943211546743	0.230842779499428	-3.24438656115124	0.00117703890163522	0.0265368770550487	NDUFC2	ENSG00000151366	NDUFC2	protein_coding	NADH:ubiquinone oxidoreductase subunit C2 [Source:HGNC Symbol;Acc:HGNC:7706]	11	78068297	78079862	-1
ENSG00000064225	515.921101022213	0.937415047425998	0.289070446146678	3.24286020906594	0.00118336256792393	0.0266491638451882	ST3GAL6	ENSG00000064225	ST3GAL6	protein_coding	ST3 beta-galactoside alpha-2,3-sialyltransferase 6 [Source:HGNC Symbol;Acc:HGNC:18080]	3	98732236	98821201	1
ENSG00000137135	188.035089996826	-1.02704601331782	0.316805187686011	-3.24188508660324	0.00118741891119825	0.026679944731793	ARHGEF39	ENSG00000137135	ARHGEF39	protein_coding	Rho guanine nucleotide exchange factor 39 [Source:HGNC Symbol;Acc:HGNC:25909]	9	35658875	35675866	-1
ENSG00000198554	2645.04218030382	-0.651101801248901	0.200835033506596	-3.24197322489315	0.00118705174350953	0.026679944731793	WDHD1	ENSG00000198554	WDHD1	protein_coding	WD repeat and HMG-box DNA binding protein 1 [Source:HGNC Symbol;Acc:HGNC:23170]	14	54938949	55027105	-1
ENSG00000281406	394.856555713987	-1.06182267776175	0.327570697400722	-3.24150690579875	0.00118899553328421	0.0266851486203152	NA	ENSG00000281406	BLACAT1	protein_coding	bladder cancer associated transcript 1 [Source:HGNC Symbol;Acc:HGNC:48597]	1	205434885	205457091	-1
ENSG00000123609	199.256129318079	0.955859807722318	0.295014864300428	3.24003948068501	0.00119513150574253	0.0267020372454187	NMI	ENSG00000123609	NMI	protein_coding	N-myc and STAT interactor [Source:HGNC Symbol;Acc:HGNC:7854]	2	151270465	151290057	-1
ENSG00000189367	199.544840271588	1.58497677136803	0.489131251306764	3.24039154548724	0.00119365670090617	0.0267020372454187	KIAA0408	ENSG00000189367	KIAA0408	protein_coding	KIAA0408 [Source:HGNC Symbol;Acc:HGNC:21636]	6	127438406	127459389	-1
ENSG00000270112	57.9941680571651	1.75211359174149	0.540747159463257	3.24017160530373	0.00119457783647036	0.0267020372454187	NA	ENSG00000270112	AC090241.2	lncRNA	novel transcript, antisense to ST8SIA5	18	46756487	46802449	1
ENSG00000272578	119.415167210915	-1.38618395986397	0.427793445661951	-3.24031135568017	0.00119399246928723	0.0267020372454187	NA	ENSG00000272578	AP000347.1	transcribed_unprocessed_pseudogene	glucuronidase, beta  (GUSB) pseudogene	22	23658094	23717356	-1
ENSG00000106366	210.937430293086	1.47041957223826	0.454239743129459	3.23710021960625	0.00120750997014153	0.0268877640938361	SERPINE1	ENSG00000106366	SERPINE1	protein_coding	serpin family E member 1 [Source:HGNC Symbol;Acc:HGNC:8583]	7	101127089	101139266	1
ENSG00000172031	41.5975395408289	2.51343621798901	0.776313242622901	3.23765727542783	0.0012051549161685	0.0268877640938361	EPHX4	ENSG00000172031	EPHX4	protein_coding	epoxide hydrolase 4 [Source:HGNC Symbol;Acc:HGNC:23758]	1	92029985	92063538	1
ENSG00000182287	3834.56113572772	0.651887223917387	0.201361158810194	3.23740302136354	0.00120622929424666	0.0268877640938361	AP1S2	ENSG00000182287	AP1S2	protein_coding	adaptor related protein complex 1 subunit sigma 2 [Source:HGNC Symbol;Acc:HGNC:560]	X	15825806	15854931	-1
ENSG00000185838	739.542775984889	-0.81390814547039	0.251619659743235	-3.23467628205579	0.00121780718198588	0.0270866530163677	GNB1L	ENSG00000185838	GNB1L	protein_coding	G protein subunit beta 1 like [Source:HGNC Symbol;Acc:HGNC:4397]	22	19783223	19854939	-1
ENSG00000108439	584.976125131943	0.742783513305957	0.229673190748233	3.23408888467176	0.00122031470395171	0.0271030276312198	PNPO	ENSG00000108439	PNPO	protein_coding	pyridoxamine 5'-phosphate oxidase [Source:HGNC Symbol;Acc:HGNC:30260]	17	47941506	47949308	1
ENSG00000271303	1506.5676558855	0.881220053261066	0.272497552744045	3.23386410038255	0.00122127553943097	0.0271030276312198	SRXN1	ENSG00000271303	SRXN1	protein_coding	sulfiredoxin 1 [Source:HGNC Symbol;Acc:HGNC:16132]	20	646615	653370	-1
ENSG00000092140	3485.70254046985	-0.654334054185768	0.202359572435806	-3.23352162840401	0.00122274077168168	0.0271052255979491	G2E3	ENSG00000092140	G2E3	protein_coding	G2/M-phase specific E3 ubiquitin protein ligase [Source:HGNC Symbol;Acc:HGNC:20338]	14	30559158	30620064	1
ENSG00000275379	5910.22166506295	-0.806282997710473	0.249413552184337	-3.23271526606767	0.00122619712696255	0.0271515078113135	HIST1H3I	ENSG00000275379	HIST1H3I	protein_coding	histone cluster 1 H3 family member i [Source:HGNC Symbol;Acc:HGNC:4771]	6	27871905	27872315	-1
ENSG00000227248	6.16957122834397	6.12263821164704	1.8943680669898	3.23202144205064	0.00122917832307288	0.0271871771792263	NA	ENSG00000227248	FAM155A-IT1	lncRNA	FAM155A intronic transcript 1 [Source:HGNC Symbol;Acc:HGNC:41503]	13	107788342	107835451	-1
ENSG00000257167	178.110392591812	-1.01662894217685	0.314883377217997	-3.22858879105907	0.00124402633281208	0.0274849470411935	TMPO-AS1	ENSG00000257167	TMPO-AS1	lncRNA	TMPO antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:44158]	12	98512973	98516422	-1
ENSG00000188452	466.216631019168	-0.807602100337764	0.25021415360935	-3.22764355528282	0.00124814395714729	0.0275452459508368	CERKL	ENSG00000188452	CERKL	protein_coding	ceramide kinase like [Source:HGNC Symbol;Acc:HGNC:21699]	2	181536672	181680665	-1
ENSG00000158769	20.8084595369467	-3.61897310958272	1.12169725874715	-3.22633676900025	0.00125385729117813	0.0276405873966379	F11R	ENSG00000158769	F11R	protein_coding	F11 receptor [Source:HGNC Symbol;Acc:HGNC:14685]	1	160995211	161021343	-1
ENSG00000272674	131.289086265375	-1.38787310701654	0.430320020091879	-3.22521156863724	0.00125879605987586	0.0277186612962676	PCDHB16	ENSG00000272674	PCDHB16	protein_coding	protocadherin beta 16 [Source:HGNC Symbol;Acc:HGNC:14546]	5	141181399	141186399	1
ENSG00000277075	14438.7347835169	-0.753854816980147	0.23393006699766	-3.22256487443184	0.00127048391673054	0.0279450120930531	HIST1H2AE	ENSG00000277075	HIST1H2AE	protein_coding	histone cluster 1 H2A family member e [Source:HGNC Symbol;Acc:HGNC:4724]	6	26216975	26217483	1
ENSG00000107796	1077.10116304585	-0.834476850225778	0.25903075968197	-3.2215357405828	0.00127505558311276	0.0280145102646259	ACTA2	ENSG00000107796	ACTA2	protein_coding	actin alpha 2, smooth muscle [Source:HGNC Symbol;Acc:HGNC:130]	10	88935074	88991339	-1
ENSG00000113578	518.811737351622	0.792969339901658	0.246470356424325	3.21730106372904	0.0012940273234421	0.0283998917003221	FGF1	ENSG00000113578	FGF1	protein_coding	fibroblast growth factor 1 [Source:HGNC Symbol;Acc:HGNC:3665]	5	142592178	142698070	-1
ENSG00000224957	15.4418655330891	3.08977276279538	0.960711467745666	3.21612978144792	0.00129932058454303	0.0284845529252305	LINC01266	ENSG00000224957	LINC01266	lncRNA	long intergenic non-protein coding RNA 1266 [Source:HGNC Symbol;Acc:HGNC:50309]	3	536062	846561	1
ENSG00000287427	10.2269374750971	4.25894323150136	1.32508269981326	3.21409617082886	0.00130855837430523	0.0286554063424014	NA	ENSG00000287427	AL390236.1	lncRNA	novel transcript, antisense to PTPRE	10	128026878	128029444	-1
ENSG00000170290	11.4305666081479	3.91990450240568	1.22080640388177	3.21091410557942	0.00132313477255591	0.0289426613974744	SLN	ENSG00000170290	SLN	protein_coding	sarcolipin [Source:HGNC Symbol;Acc:HGNC:11089]	11	107707378	107719693	-1
ENSG00000153714	129.045235293204	1.14800139860613	0.357705510515613	3.2093478150542	0.00133036452349437	0.0290396373916468	LURAP1L	ENSG00000153714	LURAP1L	protein_coding	leucine rich adaptor protein 1 like [Source:HGNC Symbol;Acc:HGNC:31452]	9	12775020	12823060	1
ENSG00000185432	1762.4556282418	-0.916853599712238	0.285684736349415	-3.20931951572958	0.00133049548331688	0.0290396373916468	METTL7A	ENSG00000185432	METTL7A	protein_coding	methyltransferase like 7A [Source:HGNC Symbol;Acc:HGNC:24550]	12	50923472	50932510	1
ENSG00000286322	5.67084553830236	6.01015101928308	1.87345193466286	3.20806256519447	0.00133632424176777	0.0291348054468929	NA	ENSG00000286322	AL356218.2	lncRNA	novel transcript	9	33401478	33410553	1
ENSG00000231764	555.59476544569	1.19558350075175	0.37298497537098	3.20544681340742	0.00134852966402958	0.0293686372495576	NA	ENSG00000231764	DLX6-AS1	lncRNA	DLX6 antisense RNA 1 [Source:HGNC Symbol;Acc:HGNC:37151]	7	96955141	97014065	-1
ENSG00000104738	8812.1831939301	-0.602596163747268	0.188042510510292	-3.20457412588248	0.00135262455644834	0.0294255166665954	MCM4	ENSG00000104738	MCM4	protein_coding	minichromosome maintenance complex component 4 [Source:HGNC Symbol;Acc:HGNC:6947]	8	47960185	47978160	1
ENSG00000198914	2158.27608153161	-0.644129619926625	0.201071636808388	-3.20348324682138	0.00135775939459674	0.029504870086308	POU3F3	ENSG00000198914	POU3F3	protein_coding	POU class 3 homeobox 3 [Source:HGNC Symbol;Acc:HGNC:9216]	2	104855511	104858574	1
ENSG00000100578	3357.0593417393	-0.626184853435115	0.195536483209235	-3.20239396330485	0.00136290465862803	0.029584276178534	KIAA0586	ENSG00000100578	KIAA0586	protein_coding	KIAA0586 [Source:HGNC Symbol;Acc:HGNC:19960]	14	58427385	58551289	1
ENSG00000128656	3034.05187319288	0.924225501474117	0.288773931674913	3.20051569791474	0.00137181896510808	0.0297173236059735	CHN1	ENSG00000128656	CHN1	protein_coding	chimerin 1 [Source:HGNC Symbol;Acc:HGNC:1943]	2	174799313	175005381	-1
ENSG00000197077	1089.85791771119	0.741897527078725	0.231808825928665	3.20047144066477	0.00137202965842096	0.0297173236059735	KIAA1671	ENSG00000197077	KIAA1671	protein_coding	KIAA1671 [Source:HGNC Symbol;Acc:HGNC:29345]	22	24952730	25197448	1
ENSG00000157657	52.9619002215077	1.78733347116332	0.55863620183523	3.19945872697039	0.00137685899742562	0.0297894029541159	ZNF618	ENSG00000157657	ZNF618	protein_coding	zinc finger protein 618 [Source:HGNC Symbol;Acc:HGNC:29416]	9	113876282	114056591	1
ENSG00000102189	2121.66786293448	0.674669671855835	0.211043764557175	3.19682352743976	0.00138949907042548	0.0300301324152957	EEA1	ENSG00000102189	EEA1	protein_coding	early endosome antigen 1 [Source:HGNC Symbol;Acc:HGNC:3185]	12	92770637	92929331	-1
ENSG00000283154	457.414442572212	0.925856413261326	0.290480768383899	3.18732430519365	0.00143595668855092	0.0310004142555497	SCHIP1	ENSG00000283154	IQCJ-SCHIP1	protein_coding	IQCJ-SCHIP1 readthrough [Source:HGNC Symbol;Acc:HGNC:38842]	3	158962235	159897366	1
ENSG00000246596	8.4606225430086	-5.24400897948074	1.6474902205758	-3.18302889691687	0.00145743068158438	0.031429809481124	NA	ENSG00000246596	AC139795.1	transcribed_unprocessed_pseudogene	SUMO interacting motifs containing 1 (SIMC1) pseudogene	5	177619059	177672209	-1
ENSG00000121858	44.3382319250015	1.7672972626921	0.555338748355601	3.18237700489152	0.00146071542557181	0.0314323145806342	TNFSF10	ENSG00000121858	TNFSF10	protein_coding	TNF superfamily member 10 [Source:HGNC Symbol;Acc:HGNC:11925]	3	172505508	172523475	-1
ENSG00000162458	152.436383879066	1.56522090536651	0.491830877990851	3.18243724704821	0.00146041159240587	0.0314323145806342	FBLIM1	ENSG00000162458	FBLIM1	protein_coding	filamin binding LIM protein 1 [Source:HGNC Symbol;Acc:HGNC:24686]	1	15756607	15786594	1
ENSG00000130508	2820.36947863851	0.76095551454623	0.239157569382145	3.18181655931749	0.00146354484328866	0.0314590787549804	PXDN	ENSG00000130508	PXDN	protein_coding	peroxidasin [Source:HGNC Symbol;Acc:HGNC:14966]	2	1631887	1744852	-1
ENSG00000158406	13265.327681671	-0.835968319117587	0.262800704371524	-3.18099725461835	0.00146769020480113	0.0314799715278426	HIST1H4H	ENSG00000158406	HIST1H4H	protein_coding	histone cluster 1 H4 family member h [Source:HGNC Symbol;Acc:HGNC:4788]	6	26277609	26285638	-1
ENSG00000262477	55.5030251783837	-2.32620564888141	0.731275712409607	-3.18102407806817	0.00146755431748355	0.0314799715278426	NA	ENSG00000262477	AC021224.1	lncRNA		18	32412182	32413236	1
ENSG00000185697	1203.16234362224	-0.709554864573201	0.22308745799018	-3.18061298006468	0.00146963820905088	0.0314877128159498	MYBL1	ENSG00000185697	MYBL1	protein_coding	MYB proto-oncogene like 1 [Source:HGNC Symbol;Acc:HGNC:7547]	8	66562175	66614247	-1
ENSG00000169692	56.281711608588	1.77352756007051	0.557905942988491	3.17890064151386	0.00147834756950335	0.0316401464713554	AGPAT2	ENSG00000169692	AGPAT2	protein_coding	1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]	9	136673143	136687457	-1
ENSG00000108387	265.152302739958	1.33620859018536	0.420400202093927	3.17842042779707	0.00148079857558458	0.0316584523056013	SEPT4	ENSG00000108387	SEPT4	protein_coding	septin 4 [Source:HGNC Symbol;Acc:HGNC:9165]	17	58520250	58540818	-1
ENSG00000233124	6.86165146359714	-6.15316328973348	1.93613617833292	-3.17806327808592	0.00148262389156256	0.0316633563063521	LINC00456	ENSG00000233124	LINC00456	lncRNA	long intergenic non-protein coding RNA 456 [Source:HGNC Symbol;Acc:HGNC:42804]	13	97168751	97187578	-1
ENSG00000134853	73307.4047826369	-0.658308066868127	0.207192087249973	-3.17728382201146	0.00148661472710581	0.0317144475115906	PDGFRA	ENSG00000134853	PDGFRA	protein_coding	platelet derived growth factor receptor alpha [Source:HGNC Symbol;Acc:HGNC:8803]	4	54229280	54298245	1
ENSG00000184260	12232.0406518315	-0.803015741877229	0.252964948657327	-3.17441505686629	0.00150138828398237	0.0319952132698283	HIST2H2AC	ENSG00000184260	HIST2H2AC	protein_coding	histone cluster 2 H2A family member c [Source:HGNC Symbol;Acc:HGNC:4738]	1	149886975	149887364	1
ENSG00000082146	2651.9296250067	-0.726659534245477	0.229051877019822	-3.17246705724482	0.00151149706344647	0.032176074827015	STRADB	ENSG00000082146	STRADB	protein_coding	STE20 related adaptor beta [Source:HGNC Symbol;Acc:HGNC:13205]	2	201387858	201480846	1
ENSG00000154997	138.266028837171	-1.32230390285456	0.416850550089397	-3.17212944200501	0.00151325541631629	0.0321789790565008	SEPT14	ENSG00000154997	SEPT14	protein_coding	septin 14 [Source:HGNC Symbol;Acc:HGNC:33280]	7	55793540	55862755	-1
ENSG00000185090	173.733318845456	1.31849932444945	0.41579169331347	3.17105739641466	0.00151885129591967	0.0322633936949103	MANEAL	ENSG00000185090	MANEAL	protein_coding	mannosidase endo-alpha like [Source:HGNC Symbol;Acc:HGNC:26452]	1	37793802	37801137	1
ENSG00000106089	327.541841548528	0.98612492928653	0.311614962374054	3.16456219487565	0.00155316463033173	0.0329217801984845	STX1A	ENSG00000106089	STX1A	protein_coding	syntaxin 1A [Source:HGNC Symbol;Acc:HGNC:11433]	7	73699206	73719672	-1
ENSG00000231999	18.9154079147217	2.6840469245471	0.848153102061874	3.16457832674565	0.00155307853042939	0.0329217801984845	LRRC8C-DT	ENSG00000231999	LRRC8C-DT	lncRNA	LRRC8C divergent transcript [Source:HGNC Symbol;Acc:HGNC:53731]	1	89581291	89632916	-1
ENSG00000137727	46.7057465960167	1.89639858499104	0.599823627534409	3.16159367177021	0.00156908343007945	0.0331666090114732	ARHGAP20	ENSG00000137727	ARHGAP20	protein_coding	Rho GTPase activating protein 20 [Source:HGNC Symbol;Acc:HGNC:18357]	11	110577042	110713189	-1
ENSG00000155657	37.4719816878721	-2.64778697301881	0.837516766692522	-3.16147339172123	0.00156973159136374	0.0331666090114732	TTN	ENSG00000155657	TTN	protein_coding	titin [Source:HGNC Symbol;Acc:HGNC:12403]	2	178525989	178830802	-1
ENSG00000174099	321.589429612431	1.27968882206123	0.40481574592931	3.16116365267247	0.0015714018382452	0.0331666090114732	MSRB3	ENSG00000174099	MSRB3	protein_coding	methionine sulfoxide reductase B3 [Source:HGNC Symbol;Acc:HGNC:27375]	12	65278643	65491430	1
ENSG00000196743	529.893542583282	0.853697497165425	0.270024364964754	3.16155728123593	0.00156927950422348	0.0331666090114732	GM2A	ENSG00000196743	GM2A	protein_coding	GM2 ganglioside activator [Source:HGNC Symbol;Acc:HGNC:4367]	5	151212150	151270440	1
ENSG00000214827	59.1005012410708	2.16302846952601	0.684651189832933	3.15931455556782	0.0015814070594528	0.0333423124968582	MTCP1	ENSG00000214827	MTCP1	protein_coding	mature T cell proliferation 1 [Source:HGNC Symbol;Acc:HGNC:7423]	X	155061622	155147937	-1
ENSG00000134709	31.2989183404364	3.20001192767357	1.01346563957939	3.15749424815391	0.00159131376026841	0.0335155679445067	HOOK1	ENSG00000134709	HOOK1	protein_coding	hook microtubule tethering protein 1 [Source:HGNC Symbol;Acc:HGNC:19884]	1	59814786	59876370	1
ENSG00000164038	369.793720351098	0.855045546024911	0.270955220071288	3.15567105811783	0.00160129338890319	0.033689990281908	SLC9B2	ENSG00000164038	SLC9B2	protein_coding	solute carrier family 9 member B2 [Source:HGNC Symbol;Acc:HGNC:25143]	4	103019868	103085829	-1
ENSG00000276710	88.4181349156292	-2.10087208186557	0.665909959351281	-3.15488911430639	0.00160559115575012	0.033744627680172	NA	ENSG00000276710	CSPG4P10	transcribed_unprocessed_pseudogene	chondroitin sulfate proteoglycan 4 pseudogene 10 [Source:HGNC Symbol;Acc:HGNC:48361]	15	82459472	82477258	1
ENSG00000137216	985.945557809713	0.933710447068988	0.296080929031585	3.15356497334342	0.00161289320025042	0.0338622233788024	TMEM63B	ENSG00000137216	TMEM63B	protein_coding	transmembrane protein 63B [Source:HGNC Symbol;Acc:HGNC:17735]	6	44126914	44155519	1
ENSG00000187773	206.272763760106	0.948645815075236	0.300872111609713	3.15298686209178	0.00161609080045474	0.0338934899376554	FAM69C	ENSG00000187773	DIPK1C	protein_coding	divergent protein kinase domain 1C [Source:HGNC Symbol;Acc:HGNC:31729]	18	74434099	74457944	-1
ENSG00000153558	66.2637709554595	1.40349328617075	0.445224473859441	3.1523273507508	0.00161974575830975	0.0339342722754651	FBXL2	ENSG00000153558	FBXL2	protein_coding	F-box and leucine rich repeat protein 2 [Source:HGNC Symbol;Acc:HGNC:13598]	3	33277025	33403662	1
ENSG00000090539	152.000701417714	-1.13170697496728	0.359104388223374	-3.15147074800802	0.00162450433866422	0.0339980654842806	CHRD	ENSG00000090539	CHRD	protein_coding	chordin [Source:HGNC Symbol;Acc:HGNC:1949]	3	184380073	184390736	1
ENSG00000070731	5.31476765164439	5.90273726973453	1.8732460580052	3.15107417122783	0.00162671174741291	0.0340083889027104	ST6GALNAC2	ENSG00000070731	ST6GALNAC2	protein_coding	ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:10867]	17	76565379	76586956	-1
ENSG00000162695	4876.85215125336	-0.674029798572842	0.214157001325402	-3.14736288984866	0.00164750352436697	0.0344068104457271	SLC30A7	ENSG00000162695	SLC30A7	protein_coding	solute carrier family 30 member 7 [Source:HGNC Symbol;Acc:HGNC:19306]	1	100896076	100981757	1
ENSG00000021355	75.6725646574433	1.63031788029131	0.518196618662113	3.1461376272591	0.00165442134697562	0.0345149521808584	SERPINB1	ENSG00000021355	SERPINB1	protein_coding	serpin family B member 1 [Source:HGNC Symbol;Acc:HGNC:3311]	6	2832332	2841959	-1
ENSG00000134769	4348.39954402002	0.629081063235915	0.200001354956284	3.14538400689044	0.00165868954636703	0.0345676476889936	DTNA	ENSG00000134769	DTNA	protein_coding	dystrobrevin alpha [Source:HGNC Symbol;Acc:HGNC:3057]	18	34493290	34891844	1
ENSG00000147041	974.961849679177	2.41188539787664	0.767440776485858	3.14276419989143	0.00167360601878979	0.0348419133397581	SYTL5	ENSG00000147041	SYTL5	protein_coding	synaptotagmin like 5 [Source:HGNC Symbol;Acc:HGNC:15589]	X	38006553	38128819	1
ENSG00000117598	40.3923514793616	2.20288912266693	0.701323126824844	3.14104731244248	0.00168344834566744	0.0350100788029791	PLPPR5	ENSG00000117598	PLPPR5	protein_coding	phospholipid phosphatase related 5 [Source:HGNC Symbol;Acc:HGNC:31703]	1	98890245	99005032	-1
ENSG00000108984	482.364274996101	0.870622459144569	0.277335607670312	3.13923793074395	0.00169387851471732	0.035153294698736	MAP2K6	ENSG00000108984	MAP2K6	protein_coding	mitogen-activated protein kinase kinase 6 [Source:HGNC Symbol;Acc:HGNC:6846]	17	69414697	69553865	1
ENSG00000166575	669.269755812511	0.778054838074659	0.247827423687399	3.13950258812386	0.00169234919662655	0.035153294698736	TMEM135	ENSG00000166575	TMEM135	protein_coding	transmembrane protein 135 [Source:HGNC Symbol;Acc:HGNC:26167]	11	87037844	87328824	1
ENSG00000106683	417.707341788009	0.769711569965174	0.245574808716138	3.13432625271793	0.00172249226857499	0.0357097665710844	LIMK1	ENSG00000106683	LIMK1	protein_coding	LIM domain kinase 1 [Source:HGNC Symbol;Acc:HGNC:6613]	7	74082933	74122525	1
ENSG00000159023	1015.93864380361	1.18909332403869	0.379560046160156	3.13282005329125	0.00173135552242972	0.0358560475626364	EPB41	ENSG00000159023	EPB41	protein_coding	erythrocyte membrane protein band 4.1 [Source:HGNC Symbol;Acc:HGNC:3377]	1	28887091	29120046	1
ENSG00000156026	691.981493520685	-0.76764042033157	0.245214743788629	-3.130482321215	0.00174519503338153	0.0361049733704792	MCU	ENSG00000156026	MCU	protein_coding	mitochondrial calcium uniporter [Source:HGNC Symbol;Acc:HGNC:23526]	10	72692131	72887694	1
ENSG00000117399	5256.9956217672	-0.709538508836639	0.226704928333203	-3.12978863782698	0.00174932120664497	0.0361526382706628	CDC20	ENSG00000117399	CDC20	protein_coding	cell division cycle 20 [Source:HGNC Symbol;Acc:HGNC:1723]	1	43358981	43363203	1
ENSG00000066279	14528.4367756831	-0.661852653114327	0.211536071042844	-3.12879335354714	0.00175525703356136	0.0361998955778143	ASPM	ENSG00000066279	ASPM	protein_coding	abnormal spindle microtubule assembly [Source:HGNC Symbol;Acc:HGNC:19048]	1	197084127	197146694	-1
ENSG00000265107	32.3701230118922	-6.95089231841579	2.22155463672385	-3.12884148942938	0.00175496952788897	0.0361998955778143	GJA5	ENSG00000265107	GJA5	protein_coding	gap junction protein alpha 5 [Source:HGNC Symbol;Acc:HGNC:4279]	1	147756199	147773362	-1
ENSG00000168243	946.963454596362	-0.691812823734926	0.22119918424483	-3.1275559450943	0.00176266269971568	0.0363148784655857	GNG4	ENSG00000168243	GNG4	protein_coding	G protein subunit gamma 4 [Source:HGNC Symbol;Acc:HGNC:4407]	1	235547685	235650754	-1
ENSG00000267978	20.0971750278092	2.87973449754296	0.921140272502829	3.12627140893366	0.00177038079529323	0.0364360528823835	MAGEA9B	ENSG00000267978	MAGEA9B	protein_coding	MAGE family member A9B [Source:HGNC Symbol;Acc:HGNC:31909]	X	149581653	149587453	-1
ENSG00000161921	20.3404540732764	2.33508088019894	0.747028895290693	3.12582404097003	0.0017730760776568	0.0364537092028093	CXCL16	ENSG00000161921	CXCL16	protein_coding	C-X-C motif chemokine ligand 16 [Source:HGNC Symbol;Acc:HGNC:16642]	17	4733533	4739928	-1
ENSG00000154898	478.132538521521	-0.791641387731133	0.253334646824215	-3.12488401272819	0.00177875181221712	0.0364947631379396	NA	ENSG00000154898	CCDC144CP	transcribed_processed_pseudogene	coiled-coil domain containing 144C, pseudogene [Source:HGNC Symbol;Acc:HGNC:29073]	17	20321164	20403557	1
ENSG00000160469	705.635806533213	1.20643349510948	0.386072940243411	3.12488488405546	0.00177874654356333	0.0364947631379396	BRSK1	ENSG00000160469	BRSK1	protein_coding	BR serine/threonine kinase 1 [Source:HGNC Symbol;Acc:HGNC:18994]	19	55282072	55312533	1
ENSG00000135124	136.285163968683	1.14645032765422	0.366984468722578	3.12397505988427	0.00178425579625905	0.03653213106066	P2RX4	ENSG00000135124	P2RX4	protein_coding	purinergic receptor P2X 4 [Source:HGNC Symbol;Acc:HGNC:8535]	12	121209857	121234106	1
ENSG00000197208	34.020063650418	1.91120095247422	0.611736181979877	3.12422414886208	0.00178274593211764	0.03653213106066	SLC22A4	ENSG00000197208	SLC22A4	protein_coding	solute carrier family 22 member 4 [Source:HGNC Symbol;Acc:HGNC:10968]	5	132294394	132344190	1
ENSG00000157693	428.477687463701	0.915986578201937	0.293414826738933	3.1218142190781	0.00179740324296026	0.0367633817941563	TMEM268	ENSG00000157693	TMEM268	protein_coding	transmembrane protein 268 [Source:HGNC Symbol;Acc:HGNC:24513]	9	114611206	114646422	1
ENSG00000133027	663.895026261042	-0.92721059472858	0.297076291584027	-3.12111945986886	0.00180164932435248	0.0367760882552832	PEMT	ENSG00000133027	PEMT	protein_coding	phosphatidylethanolamine N-methyltransferase [Source:HGNC Symbol;Acc:HGNC:8830]	17	17505563	17591708	-1
ENSG00000205683	147.916771628252	-1.32628218864879	0.424939810849095	-3.12110598910155	0.00180173174315198	0.0367760882552832	DPF3	ENSG00000205683	DPF3	protein_coding	double PHD fingers 3 [Source:HGNC Symbol;Acc:HGNC:17427]	14	72619296	72894116	-1
